task_id,uav_type,n_stops,visit_order,cargo_pattern,n_boxes,total_mass_kg,total_volume_m3,energy_kWh,duration_s,end_SOC,charge_time_s,has_hard_deadline,latest_start_s
R007958,C,2,S001>S002,S001:[饮水:1|食品:2|卫生:2] S002:[医疗:1|食品:2],8,61.0,0.22100000000000003,5.330652119924899,2503.6359209875445,0.333668,0.0,True,1718.5
R007959,C,2,S002>S001,S002:[饮水:1|食品:2|卫生:2] S001:[医疗:1|食品:2],8,61.0,0.22100000000000003,6.353314075544594,2503.6359209875445,0.205836,0.0,True,1408.9
R007960,C,2,S001>S002,S001:[饮水:1|食品:2|卫生:2] S002:[医疗:1|饮水:1],7,59.0,0.19200000000000003,5.275096061695988,2437.6359209875445,0.340613,0.0,True,1784.5
R007961,C,2,S002>S001,S002:[饮水:1|食品:2|卫生:2] S001:[医疗:1|饮水:1],7,59.0,0.19200000000000003,6.257301078203808,2437.6359209875445,0.217837,0.0,True,1474.9
R007962,C,2,S001>S002,S001:[饮水:1|食品:2|卫生:2] S002:[医疗:1|饮水:1|卫生:1],8,65.0,0.22700000000000004,5.454075761377348,2503.6359209875445,0.318241,0.0,True,1718.5
R007963,C,2,S001>S002,S001:[饮水:1|食品:2|卫生:2] S002:[医疗:1|饮水:1|食品:1],8,67.0,0.22000000000000003,5.522646610485331,2503.6359209875445,0.309669,0.0,True,1718.5
R007964,C,2,S001>S002,S001:[饮水:1|食品:2|卫生:2] S002:[医疗:1|饮水:1|食品:2],9,75.0,0.24800000000000003,5.853907014147774,2569.6359209875445,0.268262,0.0,True,1652.5
R007965,C,2,S001>S002,S001:[饮水:1|食品:2|卫生:2] S002:[医疗:1|饮水:2],8,73.0,0.21900000000000003,5.761335720060282,2503.6359209875445,0.279833,0.0,True,1718.5
R007966,C,2,S001>S002,S001:[饮水:1|食品:3] S002:[卫生:1],5,44.0,0.14600000000000002,4.979198708878494,2305.6359209875445,0.3776,0.0,True,2519.1
R007967,C,2,S002>S001,S002:[饮水:1|食品:3] S001:[卫生:1],5,44.0,0.14600000000000002,5.646871043776694,2305.6359209875445,0.294141,0.0,True,1606.9
R007968,C,2,S001>S002,S001:[饮水:1|食品:3] S002:[食品:1],5,46.0,0.139,5.013415603971411,2305.6359209875445,0.373323,0.0,True,2519.1
R007969,C,2,S002>S001,S002:[饮水:1|食品:3] S001:[食品:1],5,46.0,0.139,5.7062613708844125,2305.6359209875445,0.286717,0.0,True,1606.9
R007970,C,2,S001>S002,S001:[饮水:1|食品:3] S002:[食品:1|卫生:1],6,52.0,0.174,5.132825909475775,2371.6359209875445,0.358397,0.0,True,2489.1
R007971,C,2,S002>S001,S002:[饮水:1|食品:3] S001:[食品:1|卫生:1],6,52.0,0.174,5.907802181745421,2371.6359209875445,0.261525,0.0,True,1540.9
R007972,C,2,S001>S002,S001:[饮水:1|食品:3] S002:[食品:2],6,54.0,0.167,5.178514801889662,2371.6359209875445,0.352686,0.0,True,2489.1
R007973,C,2,S002>S001,S002:[饮水:1|食品:3] S001:[食品:2],6,54.0,0.167,5.983855596708624,2371.6359209875445,0.252018,0.0,True,1540.9
R007974,C,2,S001>S002,S001:[饮水:1|食品:3] S002:[食品:2|卫生:1],7,60.0,0.202,5.335544095993402,2437.6359209875445,0.333057,0.0,True,2459.1
R007975,C,2,S002>S001,S002:[饮水:1|食品:3] S001:[食品:2|卫生:1],7,60.0,0.202,6.244431439117533,2437.6359209875445,0.219446,0.0,True,1474.9
R007976,C,2,S001>S002,S001:[饮水:1|食品:3] S002:[饮水:1],5,52.0,0.138,5.132825909475775,2305.6359209875445,0.358397,0.0,True,1916.5
R007977,C,2,S002>S001,S002:[饮水:1|食品:3] S001:[饮水:1],5,52.0,0.138,5.907802181745421,2305.6359209875445,0.261525,0.0,True,1606.9
R007978,C,2,S001>S002,S001:[饮水:1|食品:3] S002:[饮水:1|卫生:1],6,58.0,0.173,5.279656833381109,2371.6359209875445,0.340043,0.0,True,1850.5
R007979,C,2,S002>S001,S002:[饮水:1|食品:3] S001:[饮水:1|卫生:1],6,58.0,0.173,6.151674909633475,2371.6359209875445,0.231041,0.0,True,1540.9
R007980,C,2,S001>S002,S001:[饮水:1|食品:3] S002:[饮水:1|食品:1],6,60.0,0.166,5.335544095993402,2371.6359209875445,0.333057,0.0,True,1850.5
R007981,C,2,S002>S001,S002:[饮水:1|食品:3] S001:[饮水:1|食品:1],6,60.0,0.166,6.244431439117533,2371.6359209875445,0.219446,0.0,True,1540.9
R007982,C,2,S001>S002,S001:[饮水:1|食品:3] S002:[饮水:1|食品:1|卫生:1],7,66.0,0.201,5.527902555561068,2437.6359209875445,0.309012,0.0,True,1784.5
R007983,C,2,S001>S002,S001:[饮水:1|食品:3] S002:[饮水:1|食品:2],7,68.0,0.194,5.60148488227845,2437.6359209875445,0.299814,0.0,True,1784.5
R007984,C,2,S001>S002,S001:[饮水:1|食品:3] S002:[饮水:1|食品:2|卫生:1],8,74.0,0.229,5.857587379125331,2503.6359209875445,0.267802,0.0,True,1718.5
R007985,C,2,S001>S002,S001:[饮水:1|食品:3] S002:[饮水:2],6,66.0,0.165,5.527902555561068,2371.6359209875445,0.309012,0.0,True,1850.5
R007986,C,2,S001>S002,S001:[饮水:1|食品:3] S002:[饮水:2|卫生:1],7,72.0,0.2,5.765708634321799,2437.6359209875445,0.279286,0.0,True,1784.5
R007987,C,2,S001>S002,S001:[饮水:1|食品:3] S002:[饮水:2|食品:1],7,74.0,0.193,5.857587379125331,2437.6359209875445,0.267802,0.0,True,1784.5
R007988,C,2,S001>S002,S001:[饮水:1|食品:3] S002:[饮水:2|食品:1|卫生:1],8,80.0,0.228,6.182175660125868,2503.6359209875445,0.227228,0.0,True,1718.5
R007989,C,2,S001>S002,S001:[饮水:1|食品:3] S002:[饮水:3],7,80.0,0.192,6.182175660125868,2437.6359209875445,0.227228,0.0,True,1784.5
R007990,C,2,S001>S002,S001:[饮水:1|食品:3] S002:[医疗:1],5,41.0,0.123,4.933127052205178,2305.6359209875445,0.383359,0.0,True,1916.5
R007991,C,2,S002>S001,S002:[饮水:1|食品:3] S001:[医疗:1],5,41.0,0.123,5.564162861042826,2305.6359209875445,0.30448,0.0,True,1606.9
R007992,C,2,S001>S002,S001:[饮水:1|食品:3] S002:[医疗:1|卫生:1],6,47.0,0.158,5.031555717506198,2371.6359209875445,0.371056,0.0,True,1850.5
R007993,C,2,S002>S001,S002:[饮水:1|食品:3] S001:[医疗:1|卫生:1],6,47.0,0.158,5.737325689260802,2371.6359209875445,0.282834,0.0,True,1540.9
R007994,C,2,S001>S002,S001:[饮水:1|食品:3] S002:[医疗:1|食品:1],6,49.0,0.151,5.069919180970672,2371.6359209875445,0.36626,0.0,True,1850.5
R007995,C,2,S002>S001,S002:[饮水:1|食品:3] S001:[医疗:1|食品:1],6,49.0,0.151,5.80236748499981,2371.6359209875445,0.274704,0.0,True,1540.9
R007996,C,2,S001>S002,S001:[饮水:1|食品:3] S002:[医疗:1|食品:1|卫生:1],7,55.0,0.186,5.202543244069547,2437.6359209875445,0.349682,0.0,True,1784.5
R007997,C,2,S002>S001,S002:[饮水:1|食品:3] S001:[医疗:1|食品:1|卫生:1],7,55.0,0.186,6.023760697567219,2437.6359209875445,0.24703,0.0,True,1474.9
R007998,C,2,S001>S002,S001:[饮水:1|食品:3] S002:[医疗:1|食品:2],7,57.0,0.179,5.253087183499621,2437.6359209875445,0.343364,0.0,True,1784.5
R007999,C,2,S002>S001,S002:[饮水:1|食品:3] S001:[医疗:1|食品:2],7,57.0,0.179,6.107608662117093,2437.6359209875445,0.236549,0.0,True,1474.9
R008000,C,2,S001>S002,S001:[饮水:1|食品:3] S002:[医疗:1|食品:2|卫生:1],8,63.0,0.21400000000000002,5.426777891819415,2503.6359209875445,0.321653,0.0,True,1718.5
R008001,C,2,S002>S001,S002:[饮水:1|食品:3] S001:[医疗:1|食品:2|卫生:1],8,63.0,0.21400000000000002,6.396288105150491,2503.6359209875445,0.200464,0.0,True,1408.9
R008002,C,2,S001>S002,S001:[饮水:1|食品:3] S002:[医疗:1|饮水:1],6,55.0,0.15,5.202543244069547,2371.6359209875445,0.349682,0.0,True,1850.5
R008003,C,2,S002>S001,S002:[饮水:1|食品:3] S001:[医疗:1|饮水:1],6,55.0,0.15,6.023760697567219,2371.6359209875445,0.24703,0.0,True,1540.9
R008004,C,2,S001>S002,S001:[饮水:1|食品:3] S002:[医疗:1|饮水:1|卫生:1],7,61.0,0.185,5.364930097354377,2437.6359209875445,0.329384,0.0,True,1784.5
R008005,C,2,S002>S001,S002:[饮水:1|食品:3] S001:[医疗:1|饮水:1|卫生:1],7,61.0,0.185,6.293271375752591,2437.6359209875445,0.213341,0.0,True,1474.9
R008006,C,2,S001>S002,S001:[饮水:1|食品:3] S002:[医疗:1|饮水:1|食品:1],7,63.0,0.178,5.426777891819415,2437.6359209875445,0.321653,0.0,True,1784.5
R008007,C,2,S002>S001,S002:[饮水:1|食品:3] S001:[医疗:1|饮水:1|食品:1],7,63.0,0.178,6.396288105150491,2437.6359209875445,0.200464,0.0,True,1474.9
R008008,C,2,S001>S002,S001:[饮水:1|食品:3] S002:[医疗:1|饮水:1|食品:1|卫生:1],8,69.0,0.21300000000000002,5.640303402062427,2503.6359209875445,0.294962,0.0,True,1718.5
R008009,C,2,S001>S002,S001:[饮水:1|食品:3] S002:[医疗:1|饮水:1|食品:2],8,71.0,0.20600000000000002,5.722338357447024,2503.6359209875445,0.284708,0.0,True,1718.5
R008010,C,2,S001>S002,S001:[饮水:1|食品:3] S002:[医疗:1|饮水:1|食品:2|卫生:1],9,77.0,0.241,6.00977780659197,2569.6359209875445,0.248778,0.0,True,1652.5
R008011,C,2,S001>S002,S001:[饮水:1|食品:3] S002:[医疗:1|饮水:2],7,69.0,0.177,5.640303402062427,2437.6359209875445,0.294962,0.0,True,1784.5
R008012,C,2,S001>S002,S001:[饮水:1|食品:3] S002:[医疗:1|饮水:2|卫生:1],8,75.0,0.21200000000000002,5.906290839895265,2503.6359209875445,0.261714,0.0,True,1718.5
R008013,C,2,S001>S002,S001:[饮水:1|食品:3] S002:[医疗:1|饮水:2|食品:1],8,77.0,0.20500000000000002,6.00977780659197,2503.6359209875445,0.248778,0.0,True,1718.5
R008014,C,2,S001>S002,S001:[饮水:1|食品:3|卫生:1] S002:[卫生:1],6,50.0,0.18100000000000002,5.058900297916221,2371.6359209875445,0.367637,0.0,True,2453.1
R008015,C,2,S002>S001,S002:[饮水:1|食品:3|卫生:1] S001:[卫生:1],6,50.0,0.18100000000000002,5.929258548345658,2371.6359209875445,0.258843,0.0,True,1540.9
R008016,C,2,S001>S002,S001:[饮水:1|食品:3|卫生:1] S002:[食品:1],6,52.0,0.17400000000000002,5.098057473107428,2371.6359209875445,0.362743,0.0,True,2453.1
R008017,C,2,S002>S001,S002:[饮水:1|食品:3|卫生:1] S001:[食品:1],6,52.0,0.17400000000000002,6.000639546824922,2371.6359209875445,0.24992,0.0,True,1540.9
R008018,C,2,S001>S002,S001:[饮水:1|食品:3|卫生:1] S002:[食品:1|卫生:1],7,58.0,0.20900000000000002,5.234908964407902,2437.6359209875445,0.345636,0.0,True,2423.1
R008019,C,2,S002>S001,S002:[饮水:1|食品:3|卫生:1] S001:[食品:1|卫生:1],7,58.0,0.20900000000000002,6.244512274712976,2437.6359209875445,0.219436,0.0,True,1474.9
R008020,C,2,S001>S002,S001:[饮水:1|食品:3|卫生:1] S002:[食品:2],7,60.0,0.202,5.287479712031554,2437.6359209875445,0.339065,0.0,True,2423.1
R008021,C,2,S002>S001,S002:[饮水:1|食品:3|卫生:1] S001:[食品:2],7,60.0,0.202,6.337268804197034,2437.6359209875445,0.207841,0.0,True,1474.9
R008022,C,2,S001>S002,S001:[饮水:1|食品:3|卫生:1] S002:[食品:2|卫生:1],8,66.0,0.23700000000000002,5.469465187581244,2503.6359209875445,0.316317,0.0,True,2393.1
R008023,C,2,S001>S002,S001:[饮水:1|食品:3|卫生:1] S002:[饮水:1],6,58.0,0.17300000000000001,5.234908964407902,2371.6359209875445,0.345636,0.0,True,1850.5
R008024,C,2,S002>S001,S002:[饮水:1|食品:3|卫生:1] S001:[饮水:1],6,58.0,0.17300000000000001,6.244512274712976,2371.6359209875445,0.219436,0.0,True,1540.9
R008025,C,2,S001>S002,S001:[饮水:1|食品:3|卫生:1] S002:[饮水:1|卫生:1],7,64.0,0.20800000000000002,5.404441795761484,2437.6359209875445,0.324445,0.0,True,1784.5
R008026,C,2,S001>S002,S001:[饮水:1|食品:3|卫生:1] S002:[饮水:1|食品:1],7,66.0,0.201,5.469465187581244,2437.6359209875445,0.316317,0.0,True,1784.5
R008027,C,2,S001>S002,S001:[饮水:1|食品:3|卫生:1] S002:[饮水:1|食品:1|卫生:1],8,72.0,0.23600000000000002,5.695739201315774,2503.6359209875445,0.288033,0.0,True,1718.5
R008028,C,2,S001>S002,S001:[饮水:1|食品:3|卫生:1] S002:[饮水:1|食品:2],8,74.0,0.22900000000000004,5.78340262321198,2503.6359209875445,0.277075,0.0,True,1718.5
R008029,C,2,S001>S002,S001:[饮水:1|食品:3|卫生:1] S002:[饮水:2],7,72.0,0.2,5.695739201315774,2437.6359209875445,0.288033,0.0,True,1784.5
R008030,C,2,S001>S002,S001:[饮水:1|食品:3|卫生:1] S002:[饮水:2|卫生:1],8,78.0,0.23500000000000001,5.981479406700476,2503.6359209875445,0.252315,0.0,True,1718.5
R008031,C,2,S001>S002,S001:[饮水:1|食品:3|卫生:1] S002:[饮水:2|食品:1],8,80.0,0.22800000000000004,6.093850164864412,2503.6359209875445,0.238269,0.0,True,1718.5
R008032,C,2,S001>S002,S001:[饮水:1|食品:3|卫生:1] S002:[医疗:1],6,47.0,0.15800000000000003,5.00607690022437,2371.6359209875445,0.37424,0.0,True,1850.5
R008033,C,2,S002>S001,S002:[饮水:1|食品:3|卫生:1] S001:[医疗:1],6,47.0,0.15800000000000003,5.830163054340304,2371.6359209875445,0.27123,0.0,True,1540.9
R008034,C,2,S001>S002,S001:[饮水:1|食品:3|卫生:1] S002:[医疗:1|卫生:1],7,53.0,0.193,5.118815441101297,2437.6359209875445,0.360148,0.0,True,1784.5
R008035,C,2,S002>S001,S002:[饮水:1|食品:3|卫生:1] S001:[医疗:1|卫生:1],7,53.0,0.193,6.038057722046041,2437.6359209875445,0.245243,0.0,True,1474.9
R008036,C,2,S001>S002,S001:[饮水:1|食品:3|卫生:1] S002:[医疗:1|食品:1],7,55.0,0.18600000000000003,5.162740444071746,2437.6359209875445,0.354657,0.0,True,1784.5
R008037,C,2,S002>S001,S002:[饮水:1|食品:3|卫生:1] S001:[医疗:1|食品:1],7,55.0,0.18600000000000003,6.11659806264672,2437.6359209875445,0.235425,0.0,True,1474.9
R008038,C,2,S001>S002,S001:[饮水:1|食品:3|卫生:1] S002:[医疗:1|食品:1|卫生:1],8,61.0,0.22100000000000003,5.315189398572176,2503.6359209875445,0.335601,0.0,True,1718.5
R008039,C,2,S002>S001,S002:[饮水:1|食品:3|卫生:1] S001:[医疗:1|食品:1|卫生:1],8,61.0,0.22100000000000003,6.386108740832092,2503.6359209875445,0.201736,0.0,True,1408.9
R008040,C,2,S001>S002,S001:[饮水:1|食品:3|卫生:1] S002:[医疗:1|食品:2],8,63.0,0.21400000000000002,5.373631066540808,2503.6359209875445,0.328296,0.0,True,1718.5
R008041,C,2,S001>S002,S001:[饮水:1|食品:3|卫生:1] S002:[医疗:1|食品:2|卫生:1],9,69.0,0.24900000000000003,5.576285463070642,2569.6359209875445,0.302964,0.0,True,1652.5
R008042,C,2,S001>S002,S001:[饮水:1|食品:3|卫生:1] S002:[医疗:1|饮水:1],7,61.0,0.18500000000000003,5.315189398572176,2437.6359209875445,0.335601,0.0,True,1784.5
R008043,C,2,S002>S001,S002:[饮水:1|食品:3|卫生:1] S001:[医疗:1|饮水:1],7,61.0,0.18500000000000003,6.386108740832092,2437.6359209875445,0.201736,0.0,True,1474.9
R008044,C,2,S001>S002,S001:[饮水:1|食品:3|卫生:1] S002:[医疗:1|饮水:1|卫生:1],8,67.0,0.22000000000000003,5.5037777626362026,2503.6359209875445,0.312028,0.0,True,1718.5
R008045,C,2,S001>S002,S001:[饮水:1|食品:3|卫生:1] S002:[医疗:1|饮水:1|食品:1],8,69.0,0.21300000000000002,5.576285463070642,2503.6359209875445,0.302964,0.0,True,1718.5
R008046,C,2,S001>S002,S001:[饮水:1|食品:3|卫生:1] S002:[医疗:1|饮水:1|食品:1|卫生:1],9,75.0,0.24800000000000003,5.829914185445063,2569.6359209875445,0.271261,0.0,True,1652.5
R008047,C,2,S001>S002,S001:[饮水:1|食品:3|卫生:1] S002:[医疗:1|饮水:1|食品:2],9,77.0,0.24100000000000002,5.9288311005096705,2569.6359209875445,0.258896,0.0,True,1652.5
R008048,C,2,S001>S002,S001:[饮水:1|食品:3|卫生:1] S002:[医疗:1|饮水:2],8,75.0,0.21200000000000002,5.829914185445063,2503.6359209875445,0.271261,0.0,True,1718.5
R008049,C,2,S001>S002,S001:[饮水:1|食品:3|卫生:2] S002:[卫生:1],7,56.0,0.216,5.154678726792435,2437.6359209875445,0.355665,0.0,True,2387.1
R008050,C,2,S002>S001,S002:[饮水:1|食品:3|卫生:2] S001:[卫生:1],7,56.0,0.216,6.268981560181681,2437.6359209875445,0.216377,0.0,True,1474.9
R008051,C,2,S001>S002,S001:[饮水:1|食品:3|卫生:2] S002:[食品:1],7,58.0,0.209,5.2001405280395545,2437.6359209875445,0.349982,0.0,True,2387.1
R008052,C,2,S002>S001,S002:[饮水:1|食品:3|卫生:2] S001:[食品:1],7,58.0,0.209,6.355664666568366,2437.6359209875445,0.205542,0.0,True,1474.9
R008053,C,2,S001>S002,S001:[饮水:1|食品:3|卫生:2] S002:[食品:1|卫生:1],8,64.0,0.244,5.359693926788278,2503.6359209875445,0.330038,0.0,True,2357.1
R008054,C,2,S001>S002,S001:[饮水:1|食品:3|卫生:2] S002:[食品:2],8,66.0,0.237,5.421400803619395,2503.6359209875445,0.322325,0.0,True,2357.1
R008055,C,2,S001>S002,S001:[饮水:1|食品:3|卫生:2] S002:[饮水:1],7,64.0,0.208,5.359693926788278,2437.6359209875445,0.330038,0.0,True,1784.5
R008056,C,2,S001>S002,S001:[饮水:1|食品:3|卫生:2] S002:[饮水:1|卫生:1],8,70.0,0.243,5.559723664869552,2503.6359209875445,0.305035,0.0,True,1718.5
R008057,C,2,S001>S002,S001:[饮水:1|食品:3|卫生:2] S002:[饮水:1|食品:1],8,72.0,0.236,5.637301833335949,2503.6359209875445,0.295337,0.0,True,1718.5
R008058,C,2,S001>S002,S001:[饮水:1|食品:3|卫生:2] S002:[饮水:2],8,78.0,0.235,5.911509973694452,2503.6359209875445,0.261061,0.0,True,1718.5
R008059,C,2,S001>S002,S001:[饮水:1|食品:3|卫生:2] S002:[医疗:1],7,53.0,0.193,5.0933366238194715,2437.6359209875445,0.363333,0.0,True,1784.5
R008060,C,2,S002>S001,S002:[饮水:1|食品:3|卫生:2] S001:[医疗:1],7,53.0,0.193,6.149210113901431,2437.6359209875445,0.231349,0.0,True,1474.9
R008061,C,2,S001>S002,S001:[饮水:1|食品:3|卫生:2] S002:[医疗:1|卫生:1],8,59.0,0.22799999999999998,5.224262681074233,2503.6359209875445,0.346967,0.0,True,1718.5
R008062,C,2,S001>S002,S001:[饮水:1|食品:3|卫生:2] S002:[医疗:1|食品:1],8,61.0,0.221,5.275386598574377,2503.6359209875445,0.340577,0.0,True,1718.5
R008063,C,2,S001>S002,S001:[饮水:1|食品:3|卫生:2] S002:[医疗:1|食品:2],9,69.0,0.249,5.5231386377920355,2569.6359209875445,0.309608,0.0,True,1652.5
R008064,C,2,S001>S002,S001:[饮水:1|食品:3|卫生:2] S002:[医疗:1|饮水:1],8,67.0,0.22,5.454037063854001,2503.6359209875445,0.318245,0.0,True,1718.5
R008065,C,2,S001>S002,S001:[饮水:1|食品:3|卫生:2] S002:[医疗:1|饮水:1|食品:1],9,75.0,0.248,5.765896246453279,2569.6359209875445,0.279263,0.0,True,1652.5
R008066,C,2,S001>S002,S001:[饮水:2] S002:[卫生:1],3,34.0,0.089,4.873689370415962,2173.6359209875445,0.390789,0.0,True,2651.1
R008067,C,2,S002>S001,S002:[饮水:2] S001:[卫生:1],3,34.0,0.089,5.2747268785472,2173.6359209875445,0.340659,0.0,True,1738.9
R008068,C,2,S001>S002,S001:[饮水:2] S002:[食品:1],3,36.0,0.082,4.9016701061904016,2173.6359209875445,0.387291,0.0,True,2651.1
R008069,C,2,S002>S001,S002:[饮水:2] S001:[食品:1],3,36.0,0.082,5.3189812749949725,2173.6359209875445,0.335127,0.0,True,1738.9
R008070,C,2,S001>S002,S001:[饮水:2] S002:[食品:1|卫生:1],4,42.0,0.11699999999999999,4.999592523379931,2239.6359209875445,0.375051,0.0,True,2621.1
R008071,C,2,S002>S001,S002:[饮水:2] S001:[食品:1|卫生:1],4,42.0,0.11699999999999999,5.468368320861808,2239.6359209875445,0.316454,0.0,True,1672.9
R008072,C,2,S001>S002,S001:[饮水:2] S002:[食品:2],4,44.0,0.11,5.036998729823562,2239.6359209875445,0.370375,0.0,True,2621.1
R008073,C,2,S002>S001,S002:[饮水:2] S001:[食品:2],4,44.0,0.11,5.524318631635148,2239.6359209875445,0.30946,0.0,True,1672.9
R008074,C,2,S001>S002,S001:[饮水:2] S002:[食品:2|卫生:1],5,50.0,0.145,5.1647647028231365,2305.6359209875445,0.354404,0.0,True,2591.1
R008075,C,2,S002>S001,S002:[饮水:2] S001:[食品:2|卫生:1],5,50.0,0.145,5.71386877112461,2305.6359209875445,0.285766,0.0,True,1606.9
R008076,C,2,S001>S002,S001:[饮水:2] S002:[饮水:1],3,42.0,0.081,4.999592523379931,2173.6359209875445,0.375051,0.0,True,2048.5
R008077,C,2,S002>S001,S002:[饮水:2] S001:[饮水:1],3,42.0,0.081,5.468368320861808,2173.6359209875445,0.316454,0.0,True,1738.9
R008078,C,2,S001>S002,S001:[饮水:2] S002:[饮水:1|卫生:1],4,48.0,0.11599999999999999,5.1194595418272275,2239.6359209875445,0.360068,0.0,True,1982.5
R008079,C,2,S002>S001,S002:[饮水:2] S001:[饮水:1|卫生:1],4,48.0,0.11599999999999999,5.6467963122555505,2239.6359209875445,0.29415,0.0,True,1672.9
R008080,C,2,S001>S002,S001:[饮水:2] S002:[饮水:1|食品:1],4,50.0,0.109,5.1647647028231365,2239.6359209875445,0.354404,0.0,True,1982.5
R008081,C,2,S002>S001,S002:[饮水:2] S001:[饮水:1|食品:1],4,50.0,0.109,5.71386877112461,2239.6359209875445,0.285766,0.0,True,1672.9
R008082,C,2,S001>S002,S001:[饮水:2] S002:[饮水:1|食品:1|卫生:1],5,56.0,0.144,5.318980499679175,2305.6359209875445,0.335127,0.0,True,1916.5
R008083,C,2,S002>S001,S002:[饮水:2] S001:[饮水:1|食品:1|卫生:1],5,56.0,0.144,5.9424393911052436,2305.6359209875445,0.257195,0.0,True,1606.9
R008084,C,2,S001>S002,S001:[饮水:2] S002:[饮水:1|食品:2],5,58.0,0.137,5.377195693095911,2305.6359209875445,0.327851,0.0,True,1916.5
R008085,C,2,S002>S001,S002:[饮水:2] S001:[饮水:1|食品:2],5,58.0,0.137,6.029122497491929,2305.6359209875445,0.24636,0.0,True,1606.9
R008086,C,2,S001>S002,S001:[饮水:2] S002:[饮水:1|食品:2|卫生:1],6,64.0,0.17200000000000001,5.576165411389637,2371.6359209875445,0.302979,0.0,True,1850.5
R008087,C,2,S002>S001,S002:[饮水:2] S001:[饮水:1|食品:2|卫生:1],6,64.0,0.17200000000000001,6.328095565098243,2371.6359209875445,0.208988,0.0,True,1540.9
R008088,C,2,S001>S002,S001:[饮水:2] S002:[饮水:2],4,56.0,0.108,5.318980499679175,2239.6359209875445,0.335127,0.0,True,1982.5
R008089,C,2,S002>S001,S002:[饮水:2] S001:[饮水:2],4,56.0,0.108,5.9424393911052436,2239.6359209875445,0.257195,0.0,True,1672.9
R008090,C,2,S001>S002,S001:[饮水:2] S002:[饮水:2|卫生:1],5,62.0,0.143,5.505451810578043,2305.6359209875445,0.311819,0.0,True,1916.5
R008091,C,2,S002>S001,S002:[饮水:2] S001:[饮水:2|卫生:1],5,62.0,0.143,6.2213083872709305,2305.6359209875445,0.222336,0.0,True,1606.9
R008092,C,2,S001>S002,S001:[饮水:2] S002:[饮水:2|食品:1],5,64.0,0.136,5.576165411389637,2305.6359209875445,0.302979,0.0,True,1916.5
R008093,C,2,S002>S001,S002:[饮水:2] S001:[饮水:2|食品:1],5,64.0,0.136,6.328095565098243,2305.6359209875445,0.208988,0.0,True,1606.9
R008094,C,2,S001>S002,S001:[饮水:2] S002:[饮水:2|食品:1|卫生:1],6,70.0,0.171,5.81977277575916,2371.6359209875445,0.272528,0.0,True,1850.5
R008095,C,2,S001>S002,S001:[饮水:2] S002:[饮水:2|食品:2],6,72.0,0.164,5.913278700759044,2371.6359209875445,0.26084,0.0,True,1850.5
R008096,C,2,S001>S002,S001:[饮水:2] S002:[饮水:2|食品:2|卫生:1],7,78.0,0.199,6.2410080108264445,2437.6359209875445,0.219874,0.0,True,1784.5
R008097,C,2,S001>S002,S001:[饮水:2] S002:[饮水:3],5,70.0,0.135,5.81977277575916,2305.6359209875445,0.272528,0.0,True,1916.5
R008098,C,2,S001>S002,S001:[饮水:2] S002:[饮水:3|卫生:1],6,76.0,0.17,6.12297512239904,2371.6359209875445,0.234628,0.0,True,1850.5
