task_id,gap_id,sample_idx,tau,state_id
R014143,G003141,60,1467.562,OS009730
R014143,G003141,61,1477.562,OS009731
R014143,G003141,62,1487.562,OS009732
R014143,G003141,63,1489.753,OS009733
R014143,G003141,64,1499.753,OS009734
R014143,G003141,65,1509.753,OS009735
R014143,G003141,66,1519.753,OS009736
R014143,G003141,67,1529.753,OS009737
R014143,G003141,68,1539.753,OS009738
R014143,G003141,69,1549.753,OS009739
R014143,G003141,70,1559.753,OS009740
R014143,G003141,71,1569.753,OS009741
R014143,G003141,72,1579.753,OS009742
R014143,G003141,73,1589.753,OS009743
R014143,G003141,74,1599.753,OS009744
R014143,G003141,75,1609.753,OS009745
R014143,G003141,76,1619.753,OS009746
R014143,G003141,77,1629.753,OS009747
R014143,G003141,78,1639.753,OS009748
R014143,G003141,79,1649.753,OS009749
R014193,G003142,0,878.216,OS008718
R014193,G003142,1,888.216,OS008719
R014193,G003142,2,898.216,OS008720
R014193,G003142,3,908.216,OS008721
R014193,G003142,4,918.216,OS008722
R014193,G003142,5,928.216,OS008723
R014193,G003142,6,938.216,OS008724
R014193,G003142,7,948.216,OS008725
R014193,G003142,8,958.216,OS008726
R014193,G003142,9,968.216,OS008727
R014193,G003142,10,978.216,OS008728
R014193,G003142,11,988.216,OS008729
R014193,G003142,12,998.216,OS008730
R014193,G003142,13,1008.216,OS008731
R014193,G003142,14,1018.216,OS008732
R014193,G003142,15,1028.216,OS008733
R014193,G003142,16,1038.216,OS008734
R014193,G003142,17,1044.592,OS008735
R014193,G003142,18,1054.592,OS008736
R014193,G003142,19,1064.592,OS008737
R014193,G003142,20,1074.592,OS008738
R014193,G003142,21,1084.592,OS008739
R014193,G003142,22,1094.592,OS008740
R014193,G003142,23,1104.592,OS008741
R014193,G003142,24,1114.592,OS008742
R014193,G003142,25,1124.592,OS008743
R014193,G003142,26,1129.562,OS013139
R014193,G003142,27,1139.562,OS013139
R014193,G003142,28,1149.562,OS013139
R014193,G003142,29,1159.562,OS013139
R014193,G003142,30,1169.562,OS013139
R014193,G003142,31,1179.562,OS013139
R014193,G003142,32,1189.562,OS013139
R014193,G003142,33,1199.562,OS013139
R014193,G003142,34,1209.562,OS013139
R014193,G003142,35,1219.562,OS013139
R014193,G003142,36,1229.562,OS013139
R014193,G003142,37,1239.562,OS013139
R014193,G003142,38,1249.562,OS013139
R014193,G003142,39,1259.562,OS013139
R014193,G003142,40,1269.562,OS013139
R014193,G003142,41,1279.562,OS013139
R014193,G003142,42,1289.562,OS013139
R014193,G003142,43,1299.562,OS013139
R014193,G003142,44,1309.562,OS013139
R014193,G003142,45,1319.562,OS013139
R014193,G003142,46,1329.562,OS013139
R014193,G003142,47,1339.562,OS013139
R014193,G003142,48,1349.562,OS013139
R014193,G003142,49,1359.562,OS013139
R014193,G003142,50,1369.562,OS013139
R014193,G003142,51,1379.562,OS013139
R014193,G003142,52,1381.562,OS009725
R014193,G003142,53,1391.562,OS009726
R014193,G003142,54,1401.562,OS009727
R014193,G003142,55,1411.562,OS009728
R014193,G003142,56,1421.562,OS009729
R014193,G003142,57,1431.562,OS009730
R014193,G003142,58,1441.562,OS009731
R014193,G003142,59,1451.562,OS009732
R014193,G003142,60,1453.753,OS009733
R014193,G003142,61,1463.753,OS009734
R014193,G003142,62,1473.753,OS009735
R014193,G003142,63,1483.753,OS009736
R014193,G003142,64,1493.753,OS009737
R014193,G003142,65,1503.753,OS009738
R014193,G003142,66,1513.753,OS009739
R014193,G003142,67,1523.753,OS009740
R014193,G003142,68,1533.753,OS009741
R014193,G003142,69,1543.753,OS009742
R014193,G003142,70,1553.753,OS009743
R014193,G003142,71,1563.753,OS009744
R014193,G003142,72,1573.753,OS009745
R014193,G003142,73,1583.753,OS009746
R014193,G003142,74,1593.753,OS009747
R014193,G003142,75,1603.753,OS009748
R014193,G003142,76,1613.753,OS009749
R014201,G003143,0,908.216,OS008718
R014201,G003143,1,918.216,OS008719
R014201,G003143,2,928.216,OS008720
R014201,G003143,3,938.216,OS008721
R014201,G003143,4,948.216,OS008722
R014201,G003143,5,958.216,OS008723
R014201,G003143,6,968.216,OS008724
R014201,G003143,7,978.216,OS008725
R014201,G003143,8,988.216,OS008726
R014201,G003143,9,998.216,OS008727
R014201,G003143,10,1008.216,OS008728
R014201,G003143,11,1018.216,OS008729
R014201,G003143,12,1028.216,OS008730
R014201,G003143,13,1038.216,OS008731
R014201,G003143,14,1048.216,OS008732
R014201,G003143,15,1058.216,OS008733
R014201,G003143,16,1068.216,OS008734
R014201,G003143,17,1074.592,OS008735
R014201,G003143,18,1084.592,OS008736
R014201,G003143,19,1094.592,OS008737
R014201,G003143,20,1104.592,OS008738
R014201,G003143,21,1114.592,OS008739
R014201,G003143,22,1124.592,OS008740
R014201,G003143,23,1134.592,OS008741
R014201,G003143,24,1144.592,OS008742
R014201,G003143,25,1154.592,OS008743
R014201,G003143,26,1159.562,OS013139
R014201,G003143,27,1169.562,OS013139
R014201,G003143,28,1179.562,OS013139
R014201,G003143,29,1189.562,OS013139
R014201,G003143,30,1199.562,OS013139
R014201,G003143,31,1209.562,OS013139
R014201,G003143,32,1219.562,OS013139
R014201,G003143,33,1229.562,OS013139
R014201,G003143,34,1239.562,OS013139
R014201,G003143,35,1249.562,OS013139
R014201,G003143,36,1259.562,OS013139
R014201,G003143,37,1269.562,OS013139
R014201,G003143,38,1279.562,OS013139
R014201,G003143,39,1289.562,OS013139
R014201,G003143,40,1299.562,OS013139
R014201,G003143,41,1309.562,OS013139
R014201,G003143,42,1319.562,OS013139
R014201,G003143,43,1329.562,OS013139
R014201,G003143,44,1339.562,OS013139
R014201,G003143,45,1349.562,OS013139
R014201,G003143,46,1359.562,OS013139
R014201,G003143,47,1369.562,OS013139
R014201,G003143,48,1379.562,OS013139
R014201,G003143,49,1389.562,OS013139
R014201,G003143,50,1399.562,OS013139
R014201,G003143,51,1409.562,OS013139
R014201,G003143,52,1419.562,OS013139
R014201,G003143,53,1429.562,OS013139
R014201,G003143,54,1439.562,OS013139
R014201,G003143,55,1447.562,OS009725
R014201,G003143,56,1457.562,OS009726
R014201,G003143,57,1467.562,OS009727
R014201,G003143,58,1477.562,OS009728
R014201,G003143,59,1487.562,OS009729
R014201,G003143,60,1497.562,OS009730
R014201,G003143,61,1507.562,OS009731
R014201,G003143,62,1517.562,OS009732
R014201,G003143,63,1519.753,OS009733
R014201,G003143,64,1529.753,OS009734
R014201,G003143,65,1539.753,OS009735
R014201,G003143,66,1549.753,OS009736
R014201,G003143,67,1559.753,OS009737
R014201,G003143,68,1569.753,OS009738
R014201,G003143,69,1579.753,OS009739
R014201,G003143,70,1589.753,OS009740
R014201,G003143,71,1599.753,OS009741
R014201,G003143,72,1609.753,OS009742
R014201,G003143,73,1619.753,OS009743
R014201,G003143,74,1629.753,OS009744
R014201,G003143,75,1639.753,OS009745
R014201,G003143,76,1649.753,OS009746
R014201,G003143,77,1659.753,OS009747
R014201,G003143,78,1669.753,OS009748
R014201,G003143,79,1679.753,OS009749
R014302,G003144,0,908.216,OS008718
R014302,G003144,1,918.216,OS008719
R014302,G003144,2,928.216,OS008720
R014302,G003144,3,938.216,OS008721
R014302,G003144,4,948.216,OS008722
R014302,G003144,5,958.216,OS008723
R014302,G003144,6,968.216,OS008724
R014302,G003144,7,978.216,OS008725
R014302,G003144,8,988.216,OS008726
R014302,G003144,9,998.216,OS008727
R014302,G003144,10,1008.216,OS008728
R014302,G003144,11,1018.216,OS008729
R014302,G003144,12,1028.216,OS008730
R014302,G003144,13,1038.216,OS008731
R014302,G003144,14,1048.216,OS008732
R014302,G003144,15,1058.216,OS008733
R014302,G003144,16,1068.216,OS008734
R014302,G003144,17,1074.592,OS008735
R014302,G003144,18,1084.592,OS008736
R014302,G003144,19,1094.592,OS008737
R014302,G003144,20,1104.592,OS008738
R014302,G003144,21,1114.592,OS008739
R014302,G003144,22,1124.592,OS008740
R014302,G003144,23,1134.592,OS008741
R014302,G003144,24,1144.592,OS008742
R014302,G003144,25,1154.592,OS008743
R014302,G003144,26,1159.562,OS013139
R014302,G003144,27,1169.562,OS013139
R014302,G003144,28,1179.562,OS013139
R014302,G003144,29,1189.562,OS013139
R014302,G003144,30,1199.562,OS013139
R014302,G003144,31,1209.562,OS013139
R014302,G003144,32,1219.562,OS013139
R014302,G003144,33,1229.562,OS013139
R014302,G003144,34,1239.562,OS013139
R014302,G003144,35,1249.562,OS013139
R014302,G003144,36,1259.562,OS013139
R014302,G003144,37,1269.562,OS013139
R014302,G003144,38,1279.562,OS013139
R014302,G003144,39,1289.562,OS013139
R014302,G003144,40,1299.562,OS013139
R014302,G003144,41,1309.562,OS013139
R014302,G003144,42,1319.562,OS013139
R014302,G003144,43,1329.562,OS013139
R014302,G003144,44,1339.562,OS013139
R014302,G003144,45,1349.562,OS013139
R014302,G003144,46,1359.562,OS013139
R014302,G003144,47,1369.562,OS013139
R014302,G003144,48,1379.562,OS013139
R014302,G003144,49,1389.562,OS013139
R014302,G003144,50,1399.562,OS013139
R014302,G003144,51,1409.562,OS013139
R014302,G003144,52,1419.562,OS013139
R014302,G003144,53,1429.562,OS013139
R014302,G003144,54,1439.562,OS013139
R014302,G003144,55,1447.562,OS009725
R014302,G003144,56,1457.562,OS009726
R014302,G003144,57,1467.562,OS009727
R014302,G003144,58,1477.562,OS009728
R014302,G003144,59,1487.562,OS009729
R014302,G003144,60,1497.562,OS009730
R014302,G003144,61,1507.562,OS009731
R014302,G003144,62,1517.562,OS009732
R014302,G003144,63,1519.753,OS009733
R014302,G003144,64,1529.753,OS009734
R014302,G003144,65,1539.753,OS009735
R014302,G003144,66,1549.753,OS009736
R014302,G003144,67,1559.753,OS009737
R014302,G003144,68,1569.753,OS009738
R014302,G003144,69,1579.753,OS009739
R014302,G003144,70,1589.753,OS009740
R014302,G003144,71,1599.753,OS009741
R014302,G003144,72,1609.753,OS009742
R014302,G003144,73,1619.753,OS009743
R014302,G003144,74,1629.753,OS009744
R014302,G003144,75,1639.753,OS009745
R014302,G003144,76,1649.753,OS009746
R014302,G003144,77,1659.753,OS009747
R014302,G003144,78,1669.753,OS009748
R014302,G003144,79,1679.753,OS009749
R014521,G003145,0,1142.809,OS008985
R014521,G003145,1,1152.809,OS008986
R014521,G003145,2,1162.809,OS008987
R014521,G003145,3,1172.809,OS008988
R014521,G003145,4,1182.809,OS008989
R014521,G003145,5,1192.809,OS008990
R014521,G003145,6,1202.809,OS008991
R014521,G003145,7,1212.809,OS008992
R014521,G003145,8,1222.809,OS008993
R014521,G003145,9,1232.809,OS008994
R014521,G003145,10,1242.809,OS008995
R014521,G003145,11,1252.809,OS008996
R014521,G003145,12,1262.809,OS008997
R014521,G003145,13,1272.809,OS008998
R014521,G003145,14,1282.809,OS008999
R014521,G003145,15,1292.809,OS009000
R014521,G003145,16,1302.636,OS009001
R014521,G003145,17,1312.636,OS009002
R014521,G003145,18,1322.636,OS009003
R014521,G003145,19,1332.636,OS009004
R014521,G003145,20,1342.636,OS009005
R014521,G003145,21,1352.636,OS009006
R014521,G003145,22,1362.636,OS009007
R014521,G003145,23,1372.636,OS009008
R014521,G003145,24,1382.636,OS009009
R014521,G003145,25,1392.636,OS009010
R014521,G003145,26,1392.875,OS013139
R014521,G003145,27,1402.875,OS013139
R014521,G003145,28,1412.875,OS013139
R014521,G003145,29,1422.875,OS013139
R014521,G003145,30,1432.875,OS013139
R014521,G003145,31,1442.875,OS013139
R014521,G003145,32,1452.875,OS013139
R014521,G003145,33,1462.875,OS013139
R014521,G003145,34,1472.875,OS013139
R014521,G003145,35,1482.875,OS013139
R014521,G003145,36,1492.875,OS013139
R014521,G003145,37,1502.875,OS013139
R014521,G003145,38,1512.875,OS013139
R014521,G003145,39,1522.875,OS013139
R014521,G003145,40,1532.875,OS013139
R014521,G003145,41,1542.875,OS013139
R014521,G003145,42,1552.875,OS013139
R014521,G003145,43,1562.875,OS013139
R014521,G003145,44,1572.875,OS013139
R014521,G003145,45,1582.875,OS013139
R014521,G003145,46,1592.875,OS013139
R014521,G003145,47,1602.875,OS013139
R014521,G003145,48,1608.875,OS009700
R014521,G003145,49,1618.875,OS009701
R014521,G003145,50,1628.875,OS009702
R014521,G003145,51,1638.875,OS009703
R014521,G003145,52,1648.875,OS009704
R014521,G003145,53,1658.875,OS009705
R014521,G003145,54,1668.875,OS009706
R014521,G003145,55,1676.85,OS009707
R014521,G003145,56,1686.85,OS009708
R014521,G003145,57,1696.85,OS009709
R014521,G003145,58,1706.85,OS009710
R014521,G003145,59,1716.85,OS009711
R014521,G003145,60,1726.85,OS009712
R014521,G003145,61,1736.85,OS009713
R014521,G003145,62,1746.85,OS009714
R014521,G003145,63,1756.85,OS009715
R014521,G003145,64,1766.85,OS009716
R014521,G003145,65,1776.85,OS009717
R014521,G003145,66,1786.85,OS009718
R014521,G003145,67,1796.85,OS009719
R014521,G003145,68,1806.85,OS009720
R014521,G003145,69,1816.85,OS009721
R014521,G003145,70,1826.85,OS009722
R014521,G003145,71,1836.85,OS009723
R014521,G003145,72,1846.85,OS009724
R014523,G003146,0,1142.809,OS008985
R014523,G003146,1,1152.809,OS008986
R014523,G003146,2,1162.809,OS008987
R014523,G003146,3,1172.809,OS008988
R014523,G003146,4,1182.809,OS008989
R014523,G003146,5,1192.809,OS008990
R014523,G003146,6,1202.809,OS008991
R014523,G003146,7,1212.809,OS008992
R014523,G003146,8,1222.809,OS008993
R014523,G003146,9,1232.809,OS008994
R014523,G003146,10,1242.809,OS008995
R014523,G003146,11,1252.809,OS008996
R014523,G003146,12,1262.809,OS008997
R014523,G003146,13,1272.809,OS008998
R014523,G003146,14,1282.809,OS008999
R014523,G003146,15,1292.809,OS009000
R014523,G003146,16,1302.636,OS009001
R014523,G003146,17,1312.636,OS009002
R014523,G003146,18,1322.636,OS009003
R014523,G003146,19,1332.636,OS009004
R014523,G003146,20,1342.636,OS009005
R014523,G003146,21,1352.636,OS009006
R014523,G003146,22,1362.636,OS009007
R014523,G003146,23,1372.636,OS009008
R014523,G003146,24,1382.636,OS009009
R014523,G003146,25,1392.636,OS009010
R014523,G003146,26,1392.875,OS013139
R014523,G003146,27,1402.875,OS013139
R014523,G003146,28,1412.875,OS013139
R014523,G003146,29,1422.875,OS013139
R014523,G003146,30,1432.875,OS013139
R014523,G003146,31,1442.875,OS013139
R014523,G003146,32,1452.875,OS013139
R014523,G003146,33,1462.875,OS013139
R014523,G003146,34,1472.875,OS013139
R014523,G003146,35,1482.875,OS013139
R014523,G003146,36,1492.875,OS013139
R014523,G003146,37,1502.875,OS013139
R014523,G003146,38,1512.875,OS013139
R014523,G003146,39,1522.875,OS013139
R014523,G003146,40,1532.875,OS013139
R014523,G003146,41,1542.875,OS013139
R014523,G003146,42,1552.875,OS013139
R014523,G003146,43,1562.875,OS013139
R014523,G003146,44,1572.875,OS013139
R014523,G003146,45,1582.875,OS013139
R014523,G003146,46,1592.875,OS013139
R014523,G003146,47,1602.875,OS013139
R014523,G003146,48,1608.875,OS009700
R014523,G003146,49,1618.875,OS009701
R014523,G003146,50,1628.875,OS009702
R014523,G003146,51,1638.875,OS009703
R014523,G003146,52,1648.875,OS009704
R014523,G003146,53,1658.875,OS009705
R014523,G003146,54,1668.875,OS009706
R014523,G003146,55,1676.85,OS009707
R014523,G003146,56,1686.85,OS009708
R014523,G003146,57,1696.85,OS009709
R014523,G003146,58,1706.85,OS009710
R014523,G003146,59,1716.85,OS009711
R014523,G003146,60,1726.85,OS009712
R014523,G003146,61,1736.85,OS009713
R014523,G003146,62,1746.85,OS009714
R014523,G003146,63,1756.85,OS009715
R014523,G003146,64,1766.85,OS009716
R014523,G003146,65,1776.85,OS009717
R014523,G003146,66,1786.85,OS009718
R014523,G003146,67,1796.85,OS009719
R014523,G003146,68,1806.85,OS009720
R014523,G003146,69,1816.85,OS009721
R014523,G003146,70,1826.85,OS009722
R014523,G003146,71,1836.85,OS009723
R014523,G003146,72,1846.85,OS009724
R014527,G003147,0,1142.809,OS008985
R014527,G003147,1,1152.809,OS008986
R014527,G003147,2,1162.809,OS008987
R014527,G003147,3,1172.809,OS008988
R014527,G003147,4,1182.809,OS008989
R014527,G003147,5,1192.809,OS008990
R014527,G003147,6,1202.809,OS008991
R014527,G003147,7,1212.809,OS008992
R014527,G003147,8,1222.809,OS008993
R014527,G003147,9,1232.809,OS008994
R014527,G003147,10,1242.809,OS008995
R014527,G003147,11,1252.809,OS008996
R014527,G003147,12,1262.809,OS008997
R014527,G003147,13,1272.809,OS008998
R014527,G003147,14,1282.809,OS008999
R014527,G003147,15,1292.809,OS009000
R014527,G003147,16,1302.636,OS009001
R014527,G003147,17,1312.636,OS009002
R014527,G003147,18,1322.636,OS009003
R014527,G003147,19,1332.636,OS009004
R014527,G003147,20,1342.636,OS009005
R014527,G003147,21,1352.636,OS009006
R014527,G003147,22,1362.636,OS009007
R014527,G003147,23,1372.636,OS009008
R014527,G003147,24,1382.636,OS009009
R014527,G003147,25,1392.636,OS009010
R014527,G003147,26,1392.875,OS013139
R014527,G003147,27,1402.875,OS013139
R014527,G003147,28,1412.875,OS013139
R014527,G003147,29,1422.875,OS013139
R014527,G003147,30,1432.875,OS013139
R014527,G003147,31,1442.875,OS013139
R014527,G003147,32,1452.875,OS013139
R014527,G003147,33,1462.875,OS013139
R014527,G003147,34,1472.875,OS013139
R014527,G003147,35,1482.875,OS013139
R014527,G003147,36,1492.875,OS013139
R014527,G003147,37,1502.875,OS013139
R014527,G003147,38,1512.875,OS013139
R014527,G003147,39,1522.875,OS013139
R014527,G003147,40,1532.875,OS013139
R014527,G003147,41,1542.875,OS013139
R014527,G003147,42,1552.875,OS013139
R014527,G003147,43,1562.875,OS013139
R014527,G003147,44,1572.875,OS013139
R014527,G003147,45,1582.875,OS013139
R014527,G003147,46,1592.875,OS013139
R014527,G003147,47,1602.875,OS013139
R014527,G003147,48,1608.875,OS009700
R014527,G003147,49,1618.875,OS009701
R014527,G003147,50,1628.875,OS009702
R014527,G003147,51,1638.875,OS009703
R014527,G003147,52,1648.875,OS009704
R014527,G003147,53,1658.875,OS009705
R014527,G003147,54,1668.875,OS009706
R014527,G003147,55,1676.85,OS009707
R014527,G003147,56,1686.85,OS009708
R014527,G003147,57,1696.85,OS009709
R014527,G003147,58,1706.85,OS009710
R014527,G003147,59,1716.85,OS009711
R014527,G003147,60,1726.85,OS009712
R014527,G003147,61,1736.85,OS009713
R014527,G003147,62,1746.85,OS009714
R014527,G003147,63,1756.85,OS009715
R014527,G003147,64,1766.85,OS009716
R014527,G003147,65,1776.85,OS009717
R014527,G003147,66,1786.85,OS009718
R014527,G003147,67,1796.85,OS009719
R014527,G003147,68,1806.85,OS009720
R014527,G003147,69,1816.85,OS009721
R014527,G003147,70,1826.85,OS009722
R014527,G003147,71,1836.85,OS009723
R014527,G003147,72,1846.85,OS009724
R014544,G003148,0,878.216,OS008718
R014544,G003148,1,888.216,OS008719
R014544,G003148,2,898.216,OS008720
R014544,G003148,3,908.216,OS008721
R014544,G003148,4,918.216,OS008722
R014544,G003148,5,928.216,OS008723
R014544,G003148,6,938.216,OS008724
R014544,G003148,7,948.216,OS008725
R014544,G003148,8,958.216,OS008726
R014544,G003148,9,968.216,OS008727
R014544,G003148,10,978.216,OS008728
R014544,G003148,11,988.216,OS008729
R014544,G003148,12,998.216,OS008730
R014544,G003148,13,1008.216,OS008731
R014544,G003148,14,1018.216,OS008732
R014544,G003148,15,1028.216,OS008733
R014544,G003148,16,1038.216,OS008734
R014544,G003148,17,1044.592,OS008735
R014544,G003148,18,1054.592,OS008736
R014544,G003148,19,1064.592,OS008737
R014544,G003148,20,1074.592,OS008738
R014544,G003148,21,1084.592,OS008739
R014544,G003148,22,1094.592,OS008740
R014544,G003148,23,1104.592,OS008741
R014544,G003148,24,1114.592,OS008742
R014544,G003148,25,1124.592,OS008743
R014544,G003148,26,1129.562,OS013139
R014544,G003148,27,1139.562,OS013139
R014544,G003148,28,1149.562,OS013139
R014544,G003148,29,1159.562,OS013139
R014544,G003148,30,1169.562,OS013139
R014544,G003148,31,1179.562,OS013139
R014544,G003148,32,1189.562,OS013139
R014544,G003148,33,1199.562,OS013139
R014544,G003148,34,1209.562,OS013139
R014544,G003148,35,1219.562,OS013139
R014544,G003148,36,1229.562,OS013139
R014544,G003148,37,1239.562,OS013139
R014544,G003148,38,1249.562,OS013139
R014544,G003148,39,1259.562,OS013139
R014544,G003148,40,1269.562,OS013139
R014544,G003148,41,1279.562,OS013139
R014544,G003148,42,1289.562,OS013139
R014544,G003148,43,1299.562,OS013139
R014544,G003148,44,1309.562,OS013139
R014544,G003148,45,1319.562,OS013139
R014544,G003148,46,1329.562,OS013139
