state_id,uav_type,phase,origin,destination,local_tau,x,y,z,margin_db,terrain_blocked
OS004062,A,cruise,S015,O01,202.433085,109.20541793321071,23.035577586827344,571.7992553710938,-0.09917953447290984,1
OS004063,A,cruise,S015,S001,0.0,109.1923786,23.0494548,474.5,-3.657647502294523,1
OS004064,A,cruise,S015,S001,10.0,109.1923786,23.0494548,504.5,-3.660097935257113,1
OS004065,A,cruise,S015,S001,20.0,109.1923786,23.0494548,534.5,-3.662761875221719,1
OS004066,A,cruise,S015,S001,30.0,109.1923786,23.0494548,564.5,-3.6656389286656292,1
OS004067,A,cruise,S015,S001,40.0,109.1923786,23.0494548,594.5,-3.6687286712171527,1
OS004068,A,cruise,S015,S001,40.938395,109.1923786,23.0494548,597.315185546875,-3.6690295108948305,1
OS004069,A,cruise,S015,S001,50.938395,109.19348927523268,23.049108359521046,597.315185546875,-3.519710157094323,1
OS004070,A,cruise,S015,S001,60.938395,109.19459995046536,23.048761919042096,597.315185546875,-3.368754097157961,1
OS004071,A,cruise,S015,S001,70.938395,109.19571062569804,23.048415478563143,597.315185546875,-3.216173682423829,1
OS004072,A,cruise,S015,S001,80.938395,109.19682130093071,23.048069038084193,597.315185546875,-3.061986983161617,1
OS004073,A,cruise,S015,S001,90.938395,109.19793197616339,23.04772259760524,597.315185546875,-2.906218551080201,1
OS004074,A,cruise,S015,S001,100.938395,109.19904265139607,23.04737615712629,597.315185546875,-2.748900266908336,1
OS004075,A,cruise,S015,S001,110.938395,109.20015332662875,23.047029716647337,597.315185546875,-2.590072280531828,1
OS004076,A,cruise,S015,S001,120.938395,109.20126400186143,23.046683276168384,597.315185546875,-2.4297840513817164,1
OS004077,A,cruise,S015,S001,130.938395,109.20237467709411,23.046336835689434,597.315185546875,-2.2680954966537428,1
OS004078,A,cruise,S015,S001,140.938395,109.2034853523268,23.04599039521048,597.315185546875,-2.1050782546471964,1
OS004079,A,cruise,S015,S001,150.938395,109.20459602755946,23.04564395473153,597.315185546875,-1.9408170698580136,1
OS004080,A,cruise,S015,S001,160.938395,109.20570670279214,23.045297514252578,597.315185546875,-1.7754113053153304,1
OS004081,A,cruise,S015,S001,170.938395,109.20681737802482,23.04495107377363,597.315185546875,-1.6089765860424876,1
OS004082,A,cruise,S015,S003,0.0,109.1923786,23.0494548,474.5,-3.657647502294523,1
OS004083,A,cruise,S015,S003,4.466288,109.1923786,23.0494548,487.89886474609375,-3.6587155280848833,1
OS004084,A,cruise,S015,S003,14.466288,109.19129898585021,23.049033278258257,487.89886474609375,-3.7130530688154124,1
OS004085,A,cruise,S015,S003,24.466288,109.19021937170042,23.048611756516515,487.89886474609375,-3.7700759965282344,1
OS004086,A,cruise,S015,S003,34.466288,109.18913975755062,23.048190234774772,487.89886474609375,-3.829671013678336,1
OS004087,A,cruise,S015,S003,44.466288,109.18806014340083,23.04776871303303,487.89886474609375,-3.8917234537206298,1
OS004088,A,cruise,S015,S003,54.466288,109.18698052925104,23.047347191291287,487.89886474609375,-3.956117867077566,1
OS004089,A,cruise,S015,S003,64.466288,109.18590091510126,23.046925669549545,487.89886474609375,-4.022738573307066,1
OS004090,A,cruise,S015,S003,74.466288,109.18482130095147,23.046504147807802,487.89886474609375,-4.0914701762619075,1
OS004091,A,cruise,S015,S003,84.466288,109.18374168680168,23.04608262606606,487.89886474609375,-4.1621980398779215,1
OS004092,A,cruise,S015,S003,94.466288,109.18266207265188,23.045661104324314,487.89886474609375,-4.234808723053376,1
OS004093,A,cruise,S015,S003,104.466288,109.18158245850209,23.04523958258257,487.89886474609375,-4.30919037281069,1
OS004094,A,cruise,S015,S003,114.466288,109.1805028443523,23.04481806084083,487.89886474609375,-4.385233075650973,1
OS004095,A,cruise,S015,S003,124.466288,109.17942323020252,23.044396539099086,487.89886474609375,-4.462829167548875,1
OS004096,A,cruise,S015,S003,134.466288,109.17834361605273,23.043975017357344,487.89886474609375,-4.541873503601565,1
OS004097,A,cruise,S015,S003,144.466288,109.17726400190293,23.0435534956156,487.89886474609375,-4.622263688751161,1
OS004098,A,cruise,S015,S003,154.466288,109.17618438775314,23.04313197387386,487.89886474609375,-4.703900271337517,1
OS004099,A,cruise,S015,S003,164.466288,109.17510477360335,23.042710452132116,487.89886474609375,-4.78668690155601,1
OS004100,A,cruise,S015,S003,174.466288,109.17402515945356,23.042288930390374,487.89886474609375,-4.870530457025737,1
OS004101,A,cruise,S015,S003,184.466288,109.17294554530378,23.04186740864863,487.89886474609375,-4.9553411378792305,1
OS004102,A,cruise,S015,S003,194.466288,109.17186593115399,23.04144588690689,487.89886474609375,-5.041032533816178,1
OS004103,A,cruise,S015,S003,204.466288,109.17078631700419,23.041024365165146,487.89886474609375,-5.127521665613372,1
OS004104,A,cruise,S015,S003,214.466288,109.1697067028544,23.040602843423404,487.89886474609375,-5.2147290035544955,1
OS004105,A,cruise,S015,S003,222.329309,109.1688578,23.0402714,487.89886474609375,-5.283754956237402,1
OS004106,A,cruise,S015,S003,232.329309,109.1688578,23.0402714,462.89886474609375,-5.282408030707131,1
OS004107,A,cruise,S015,S003,242.329309,109.1688578,23.0402714,437.89886474609375,-5.281163490265456,1
OS004108,A,cruise,S015,S003,252.329309,109.1688578,23.0402714,412.89886474609375,-5.280021423071702,1
OS004109,A,cruise,S015,S003,262.329309,109.1688578,23.0402714,387.89886474609375,-5.278981910078187,1
OS004110,A,cruise,S015,S003,272.329309,109.1688578,23.0402714,362.89886474609375,-5.278045025011181,1
OS004111,A,handover,S015,S003,282.088855,109.1688578,23.0402714,338.5,-5.277229687361327,1
OS004112,A,cruise,S015,S005,0.0,109.1923786,23.0494548,474.5,-3.657647502294523,1
OS004113,A,cruise,S015,S005,10.0,109.1923786,23.0494548,504.5,-3.660097935257113,1
OS004114,A,cruise,S015,S005,20.0,109.1923786,23.0494548,534.5,-3.662761875221719,1
OS004115,A,cruise,S015,S005,30.0,109.1923786,23.0494548,564.5,-3.6656389286656292,1
OS004116,A,cruise,S015,S005,40.0,109.1923786,23.0494548,594.5,-3.6687286712171527,1
OS004117,A,cruise,S015,S005,48.037781,109.1923786,23.0494548,618.6133422851562,-3.671366013578563,1
OS004118,A,cruise,S015,S005,58.037781,109.19352820865484,23.049668549243652,618.6133422851562,-3.5876964573937613,1
OS004119,A,cruise,S015,S005,68.037781,109.19467781730967,23.0498822984873,618.6133422851562,-3.5059508054785766,1
OS004120,A,cruise,S015,S005,78.037781,109.19582742596451,23.050096047730953,618.6133422851562,-3.4262705581350303,1
OS004121,A,cruise,S015,S005,88.037781,109.19697703461934,23.050309796974602,618.6133422851562,-3.348800095323213,1
OS004122,A,cruise,S015,S005,98.037781,109.19812664327418,23.050523546218255,618.6133422851562,-3.2736861517842613,1
OS004123,A,cruise,S015,S005,108.037781,109.19927625192902,23.050737295461904,618.6133422851562,-3.2010772220210555,1
OS004124,A,cruise,S015,S005,118.037781,109.20042586058385,23.050951044705556,618.6133422851562,-3.1311228951567216,1
OS004125,A,cruise,S015,S005,128.037781,109.20157546923869,23.051164793949205,618.6133422851562,-3.063973121015053,1
OS004126,A,cruise,S015,S005,138.037781,109.20272507789352,23.051378543192858,618.6133422851562,-2.9997774103134134,1
OS004127,A,cruise,S015,S005,148.037781,109.20387468654836,23.051592292436506,618.6133422851562,-2.938683973390795,1
OS004128,A,cruise,S015,S005,158.037781,109.2050242952032,23.05180604168016,618.6133422851562,-2.880838803753619,1
OS004129,A,cruise,S015,S005,168.037781,109.20617390385803,23.05201979092381,618.6133422851562,-2.8263847143944503,1
OS004130,A,cruise,S015,S005,178.037781,109.20732351251287,23.05223354016746,618.6133422851562,-2.7754603367366997,1
OS004131,A,cruise,S015,S005,188.037781,109.2084731211677,23.052447289411113,618.6133422851562,-2.7281990937723606,1
OS004132,A,cruise,S015,S005,198.037781,109.20962272982254,23.05266103865476,618.6133422851562,-2.684728160545802,1
OS004133,A,cruise,S015,S005,470.506723,109.2283003,23.0561338,343.61334228515625,-2.5489659133840235,1
OS004134,A,cruise,S015,S005,480.506723,109.2283003,23.0561338,318.61334228515625,-2.5475508304776326,1
OS004135,A,cruise,S015,S005,490.506723,109.2283003,23.0561338,293.61334228515625,-2.5463282580409867,1
OS004136,A,cruise,S015,S005,500.506723,109.2283003,23.0561338,268.61334228515625,-2.5452983588156144,1
OS004137,A,cruise,S015,S005,510.506723,109.2283003,23.0561338,243.61334228515625,-2.5444612699785267,1
OS004138,A,cruise,S015,S005,520.506723,109.2283003,23.0561338,218.61334228515625,-2.543817103081352,1
OS004139,A,handover,S015,S005,529.95206,109.2283003,23.0561338,195.0,-2.543385911172649,1
OS004140,A,cruise,S015,S006,0.0,109.1923786,23.0494548,474.5,-3.657647502294523,1
OS004141,A,cruise,S015,S006,10.0,109.1923786,23.0494548,504.5,-3.660097935257113,1
OS004142,A,cruise,S015,S006,20.0,109.1923786,23.0494548,534.5,-3.662761875221719,1
OS004143,A,cruise,S015,S006,30.0,109.1923786,23.0494548,564.5,-3.6656389286656292,1
OS004144,A,cruise,S015,S006,40.0,109.1923786,23.0494548,594.5,-3.6687286712171527,1
OS004145,A,cruise,S015,S006,50.0,109.1923786,23.0494548,624.5,-3.672030647863039,1
OS004146,A,cruise,S015,S006,58.920044,109.1923786,23.0494548,651.2601318359375,-3.6751547225435957,1
OS004147,A,cruise,S015,S006,68.920044,109.19256755051119,23.048389716205655,651.2601318359375,-3.527916474416017,1
OS004148,A,cruise,S015,S006,78.920044,109.19275650102236,23.047324632411314,651.2601318359375,-3.3791820959240653,1
OS004149,A,cruise,S015,S006,88.920044,109.19294545153355,23.04625954861697,651.2601318359375,-3.2289734056301285,1
OS004150,A,cruise,S015,S006,98.920044,109.19313440204472,23.045194464822625,651.2601318359375,-3.0773185328317965,1
OS004151,A,cruise,S015,S006,108.920044,109.19332335255591,23.044129381028284,651.2601318359375,-2.9242526981609274,1
OS004152,A,cruise,S015,S006,118.920044,109.19351230306708,23.04306429723394,651.2601318359375,-2.76981907457224,1
OS004153,A,cruise,S015,S006,128.920044,109.19370125357827,23.0419992134396,651.2601318359375,-2.614069734610908,1
OS004154,A,cruise,S015,S006,138.920044,109.19389020408944,23.040934129645255,651.2601318359375,-2.4570666897359956,1
OS004155,A,cruise,S015,S006,148.920044,109.19407915460063,23.03986904585091,651.2601318359375,-2.2988830269363945,1
OS004156,A,cruise,S015,S006,158.920044,109.19426810511182,23.03880396205657,651.2601318359375,-2.139604147210065,1
OS004157,A,cruise,S015,S006,168.920044,109.19445705562299,23.037738878262225,651.2601318359375,-1.9793291092341292,1
OS004158,A,cruise,S015,S006,178.920044,109.19464600613418,23.03667379446788,651.2601318359375,-1.8181720799723138,1
OS004159,A,cruise,S015,S006,188.920044,109.19483495664535,23.03560871067354,651.2601318359375,-1.6562638916789751,1
OS004160,A,cruise,S015,S006,198.920044,109.19502390715654,23.034543626879195,651.2601318359375,-1.4937537016806175,1
OS004161,A,cruise,S015,S006,208.920044,109.19521285766771,23.03347854308485,651.2601318359375,-1.330810747510256,1
OS004162,A,cruise,S015,S007,0.0,109.1923786,23.0494548,474.5,-3.657647502294523,1
OS004163,A,cruise,S015,S007,9.472738,109.1923786,23.0494548,502.918212890625,-3.659963397909081,1
OS004164,A,cruise,S015,S007,19.472738,109.1924023212715,23.04837583486942,502.918212890625,-3.5268936357053917,1
OS004165,A,cruise,S015,S007,29.472738,109.19242604254299,23.047296869738844,502.918212890625,-3.3932770640899435,1
OS004166,A,cruise,S015,S007,39.472738,109.1924497638145,23.046217904608266,502.918212890625,-3.259193289764312,1
OS004167,A,cruise,S015,S007,49.472738,109.192473485086,23.045138939477688,502.918212890625,-3.124730866002267,1
OS004168,A,cruise,S015,S007,59.472738,109.1924972063575,23.044059974347107,502.918212890625,-2.9899879844129487,1
OS004169,A,cruise,S015,S007,69.472738,109.19252092762899,23.04298100921653,502.918212890625,-2.855073191785891,1
OS004170,A,cruise,S015,S007,79.472738,109.1925446489005,23.04190204408595,502.918212890625,-2.720106126683106,1
OS004171,A,cruise,S015,S007,89.472738,109.192568370172,23.040823078955373,502.918212890625,-2.5852182688171155,1
OS004172,A,cruise,S015,S007,99.472738,109.19259209144349,23.039744113824796,502.918212890625,-2.4505536922043802,1
OS004173,A,cruise,S015,S007,109.472738,109.19261581271499,23.038665148694218,502.918212890625,-2.316269810878566,1
OS004174,A,cruise,S015,S007,119.472738,109.1926395339865,23.03758618356364,502.918212890625,-2.182538103395842,1
OS004175,A,cruise,S015,S007,129.472738,109.19266325525798,23.036507218433062,502.918212890625,-2.0495447994922387,1
OS004176,A,cruise,S015,S007,139.472738,109.19268697652949,23.03542825330248,502.918212890625,-1.9174915092028328,1
OS004177,A,cruise,S015,S007,149.472738,109.19271069780099,23.034349288171903,502.918212890625,-1.7865957714903118,1
OS004178,A,cruise,S015,S007,159.472738,109.1927344190725,23.033270323041325,502.918212890625,-1.6570914959599605,1
OS004179,A,cruise,S015,S007,169.472738,109.19275814034398,23.032191357910747,502.918212890625,-1.5292292679270645,1
OS004180,A,cruise,S015,S007,179.472738,109.19278186161549,23.03111239278017,502.918212890625,-1.4032764837989902,1
OS004181,A,cruise,S015,S007,189.472738,109.19280558288699,23.03003342764959,502.918212890625,-1.279517280950401,1
OS004182,A,cruise,S015,S007,195.171046,109.1928191,23.0294186,502.918212890625,-1.2100910819649187,1
OS004183,A,cruise,S015,S007,205.171046,109.1928191,23.0294186,477.918212890625,-1.2064912282278186,1
OS004184,A,cruise,S015,S007,215.171046,109.1928191,23.0294186,452.918212890625,-1.2031513027796166,1
OS004185,A,cruise,S015,S007,225.171046,109.1928191,23.0294186,427.918212890625,-1.2000719079627515,1
OS004186,A,cruise,S015,S007,235.171046,109.1928191,23.0294186,402.918212890625,-1.197253600093262,1
OS004187,A,cruise,S015,S007,245.171046,109.1928191,23.0294186,377.918212890625,-1.1946968891276413,1
OS004188,A,cruise,S015,S007,255.171046,109.1928191,23.0294186,352.918212890625,-1.1924022383567632,1
OS004189,A,handover,S015,S007,256.938332,109.1928191,23.0294186,348.5,-1.1920239894888027,1
OS004190,A,cruise,S015,S008,0.0,109.1923786,23.0494548,474.5,-3.657647502294523,1
OS004191,A,cruise,S015,S008,10.0,109.1923786,23.0494548,504.5,-3.660097935257113,1
OS004192,A,cruise,S015,S008,20.0,109.1923786,23.0494548,534.5,-3.662761875221719,1
OS004193,A,cruise,S015,S008,30.0,109.1923786,23.0494548,564.5,-3.6656389286656292,1
OS004194,A,cruise,S015,S008,40.0,109.1923786,23.0494548,594.5,-3.6687286712171527,1
OS004195,A,cruise,S015,S008,50.0,109.1923786,23.0494548,624.5,-3.672030647863039,1
OS004196,A,cruise,S015,S008,60.0,109.1923786,23.0494548,654.5,-3.6755443731702684,1
OS004197,A,cruise,S015,S008,70.0,109.1923786,23.0494548,684.5,-3.679269331522022,1
OS004198,A,cruise,S015,S008,78.650309,109.1923786,23.0494548,710.450927734375,-3.682661508319967,1
OS004199,A,cruise,S015,S008,88.650309,109.19299919085655,23.05037056196106,710.450927734375,-3.7348078146278567,1
OS004200,A,cruise,S015,S008,98.650309,109.19361978171311,23.05128632392212,710.450927734375,-3.7896770784355738,1
OS004201,A,cruise,S015,S008,108.650309,109.19424037256967,23.05220208588318,710.450927734375,-3.847159447590002,1
OS004202,A,cruise,S015,S008,118.650309,109.19486096342622,23.05311784784424,710.450927734375,-3.907143339627382,1
OS004203,A,cruise,S015,S008,128.650309,109.19548155428278,23.0540336098053,710.450927734375,-3.969516028445497,1
OS004204,A,cruise,S015,S008,138.650309,109.19610214513933,23.05494937176636,710.450927734375,-4.034164201068165,1
OS004205,A,cruise,S015,S008,148.650309,109.19672273599588,23.05586513372742,710.450927734375,-4.100974480847839,1
OS004206,A,cruise,S015,S008,158.650309,109.19734332685243,23.05678089568848,710.450927734375,-4.1698339142900664,1
OS004207,A,cruise,S015,S008,168.650309,109.19796391770899,23.05769665764954,710.450927734375,-4.24063041950987,1
OS004208,A,cruise,S015,S008,178.650309,109.19858450856555,23.0586124196106,710.450927734375,-4.313253195054003,1
OS004209,A,cruise,S015,S008,188.650309,109.1992050994221,23.05952818157166,710.450927734375,-4.38759308854074,1
OS004210,A,cruise,S015,S008,198.650309,109.19982569027866,23.06044394353272,710.450927734375,-4.46354292517519,1
OS004211,A,cruise,S015,S008,208.650309,109.20044628113521,23.061359705493782,710.450927734375,-4.5409977967502755,1
OS004212,A,cruise,S015,S008,218.650309,109.20106687199177,23.06227546745484,710.450927734375,-4.619855312195085,1
OS004213,A,cruise,S015,S008,228.650309,109.20168746284833,23.0631912294159,710.450927734375,-4.700015811132815,1
OS004214,A,cruise,S015,S008,238.650309,109.20230805370488,23.06410699137696,710.450927734375,-4.781382542212839,1
OS004215,A,cruise,S015,S008,248.650309,109.20292864456144,23.06502275333802,710.450927734375,-4.863861808225053,1
OS004216,A,cruise,S015,S008,258.650309,109.203549235418,23.06593851529908,710.450927734375,-4.947363080174881,1
OS004217,A,cruise,S015,S008,268.650309,109.20416982627454,23.06685427726014,710.450927734375,-5.031799082621973,1
OS004218,A,cruise,S015,S008,278.650309,109.2047904171311,23.0677700392212,710.450927734375,-5.117085852625777,1
OS004219,A,cruise,S015,S008,288.650309,109.20541100798765,23.068685801182262,710.450927734375,-5.203142774694385,1
OS004220,A,cruise,S015,S008,298.650309,109.2060315988442,23.069601563143323,710.450927734375,-5.2898925940639145,1
OS004221,A,cruise,S015,S008,308.650309,109.20665218970076,23.07051732510438,710.450927734375,-5.377261410619255,1
OS004222,A,cruise,S015,S008,476.863331,109.2127472,23.0795113,535.450927734375,-6.243983355098692,1
OS004223,A,cruise,S015,S008,486.863331,109.2127472,23.0795113,510.450927734375,-6.242746946384983,1
OS004224,A,cruise,S015,S008,496.863331,109.2127472,23.0795113,485.450927734375,-6.241592592111232,1
OS004225,A,cruise,S015,S008,506.863331,109.2127472,23.0795113,460.450927734375,-6.240520357814717,1
OS004226,A,cruise,S015,S008,516.863331,109.2127472,23.0795113,435.45092773437494,-6.2395303044068555,1
OS004227,A,cruise,S015,S008,526.863331,109.2127472,23.0795113,410.450927734375,-6.238622488161695,1
OS004228,A,cruise,S015,S008,536.863331,109.2127472,23.0795113,385.450927734375,-6.237796960705282,1
OS004229,A,cruise,S015,S008,546.863331,109.2127472,23.0795113,360.45092773437494,-6.237053769005939,1
OS004230,A,cruise,S015,S008,556.863331,109.2127472,23.0795113,335.450927734375,-6.236392955365261,1
OS004231,A,cruise,S015,S008,566.863331,109.2127472,23.0795113,310.450927734375,-6.235814557410265,1
OS004232,A,cruise,S015,S008,576.863331,109.2127472,23.0795113,285.45092773437494,-6.235318608086061,1
