task_id,box_id,delivery_offset_s,deadline_s
R001659,B044,905.1,3600.0
R001660,B038,1130.6,10800.0
R001660,B044,1965.7,3600.0
R001660,B049,1965.7,inf
R001661,B038,1778.1,10800.0
R001661,B044,965.1,3600.0
R001661,B049,965.1,inf
R001662,B038,1130.6,10800.0
R001662,B044,1965.7,3600.0
R001662,B048,1965.7,inf
R001663,B038,1778.1,10800.0
R001663,B044,965.1,3600.0
R001663,B048,965.1,inf
R001664,B038,1130.6,10800.0
R001664,B044,1965.7,3600.0
R001664,B045,1965.7,3600.0
R001665,B038,1778.1,10800.0
R001665,B044,965.1,3600.0
R001665,B045,965.1,3600.0
R001666,B038,1160.6,10800.0
R001666,B043,1160.6,inf
R001666,B044,1965.7,3600.0
R001667,B038,1778.1,10800.0
R001667,B043,1778.1,inf
R001667,B044,935.1,3600.0
R001668,B038,1160.6,10800.0
R001668,B042,1160.6,inf
R001668,B044,1965.7,3600.0
R001669,B038,1778.1,10800.0
R001669,B042,1778.1,inf
R001669,B044,935.1,3600.0
R001670,B038,1160.6,10800.0
R001670,B039,1160.6,10800.0
R001670,B044,1965.7,3600.0
R001671,B038,1778.1,10800.0
R001671,B039,1778.1,10800.0
R001671,B044,935.1,3600.0
R001679,B042,1867.3,inf
R001679,B050,1111.3,3600.0
R001680,B039,1100.6,10800.0
R001680,B053,1846.4,inf
R001684,B038,1100.6,10800.0
R001684,B054,1846.4,inf
R001685,B038,1867.3,10800.0
R001685,B054,1111.3,inf
R001686,B038,1100.6,10800.0
R001686,B053,1846.4,inf
R001689,B038,1867.3,10800.0
R001689,B051,1111.3,3600.0
R001691,B038,1867.3,10800.0
R001691,B050,1111.3,3600.0
R001705,B043,1873.0,inf
R001705,B055,1338.3,7200.0
R001708,B042,1100.6,inf
R001708,B056,1630.2,7200.0
R001709,B042,1873.0,inf
R001709,B056,1338.3,7200.0
R001711,B042,1873.0,inf
R001711,B055,1338.3,7200.0
R001712,B039,1100.6,10800.0
R001712,B058,1630.2,inf
R001713,B039,1873.0,10800.0
R001713,B058,1338.3,inf
R001716,B038,1100.6,10800.0
R001716,B059,1630.2,inf
R001717,B038,1873.0,10800.0
R001717,B059,1338.3,inf
R001718,B038,1100.6,10800.0
R001718,B058,1630.2,inf
R001719,B038,1873.0,10800.0
R001719,B058,1338.3,inf
R001720,B038,1100.6,10800.0
R001720,B056,1630.2,7200.0
R001721,B038,1873.0,10800.0
R001721,B056,1338.3,7200.0
R001722,B038,1100.6,10800.0
R001722,B055,1630.2,7200.0
R001723,B038,1873.0,10800.0
R001723,B055,1338.3,7200.0
R001736,B043,1100.6,inf
R001736,B060,1610.7,10800.0
R001737,B043,1609.8,inf
R001737,B060,1097.4,10800.0
R001741,B042,1609.8,inf
R001741,B061,1097.4,10800.0
R001743,B042,1609.8,inf
R001743,B060,1097.4,10800.0
R001744,B039,1100.6,10800.0
R001744,B062,1610.7,inf
R001745,B039,1609.8,10800.0
R001745,B062,1097.4,inf
R001748,B038,1100.6,10800.0
R001748,B062,1610.7,inf
R001758,B038,1160.6,10800.0
R001758,B043,1160.6,inf
R001758,B060,1670.7,10800.0
R001759,B038,1669.8,10800.0
R001759,B043,1669.8,inf
R001759,B060,1127.4,10800.0
R001772,B039,1100.6,10800.0
R001772,B065,1947.3,inf
R001776,B038,1100.6,10800.0
R001776,B065,1947.3,inf
R001779,B038,1931.6,10800.0
R001779,B064,1074.5,3600.0
R001792,B043,1100.6,inf
R001792,B066,1620.1,10800.0
R001793,B043,1384.5,inf
R001793,B066,864.0,10800.0
R001794,B042,1100.6,inf
R001794,B068,1620.1,inf
R001795,B042,1384.5,inf
R001795,B068,864.0,inf
R001796,B042,1100.6,inf
R001796,B067,1620.1,10800.0
R001797,B042,1384.5,inf
R001797,B067,864.0,10800.0
R001798,B042,1100.6,inf
R001798,B066,1620.1,10800.0
R001799,B042,1384.5,inf
R001799,B066,864.0,10800.0
R001800,B039,1100.6,10800.0
R001800,B068,1620.1,inf
R001801,B039,1384.5,10800.0
R001801,B068,864.0,inf
R001802,B039,1100.6,10800.0
R001802,B066,1620.1,10800.0
R001803,B039,1384.5,10800.0
R001803,B066,864.0,10800.0
R001804,B038,1100.6,10800.0
R001804,B068,1620.1,inf
R001805,B038,1384.5,10800.0
R001805,B068,864.0,inf
R001807,B038,1384.5,10800.0
R001807,B067,864.0,10800.0
R001808,B038,1100.6,10800.0
R001808,B066,1620.1,10800.0
R001809,B038,1384.5,10800.0
R001809,B066,864.0,10800.0
R001811,B038,1444.5,10800.0
R001811,B066,924.0,10800.0
R001811,B068,924.0,inf
R001814,B038,1160.6,10800.0
R001814,B043,1160.6,inf
R001814,B066,1680.1,10800.0
R001815,B038,1444.5,10800.0
R001815,B043,1444.5,inf
R001815,B066,894.0,10800.0
R001816,B038,1160.6,10800.0
R001816,B042,1160.6,inf
R001816,B066,1680.1,10800.0
R001817,B038,1444.5,10800.0
R001817,B042,1444.5,inf
R001817,B066,894.0,10800.0
R001818,B038,1160.6,10800.0
R001818,B039,1160.6,10800.0
R001818,B066,1680.1,10800.0
R001819,B038,1444.5,10800.0
R001819,B039,1444.5,10800.0
R001819,B066,894.0,10800.0
R001821,B043,2048.3,inf
R001821,B069,1305.1,3600.0
R001824,B042,2048.3,inf
R001824,B069,1305.1,3600.0
R001826,B038,1100.6,10800.0
R001826,B071,1838.1,inf
R001827,B038,2048.3,10800.0
R001827,B071,1305.1,inf
R001843,B039,1100.6,10800.0
R001843,B074,1784.1,inf
R001847,B038,1100.6,10800.0
R001847,B074,1784.1,inf
R001868,B042,1938.5,inf
R001868,B079,1228.5,10800.0
R001871,B039,1100.6,10800.0
R001871,B080,1792.0,inf
R001875,B038,1100.6,10800.0
R001875,B080,1792.0,inf
R001891,B049,905.1,inf
R001891,B050,1483.4,3600.0
R001903,B044,905.1,3600.0
R001903,B054,1483.4,inf
R001904,B044,1691.9,3600.0
R001904,B054,1111.3,inf
R001908,B044,1691.9,3600.0
R001908,B051,1111.3,3600.0
R001917,B044,965.1,3600.0
R001917,B049,965.1,inf
R001917,B050,1543.4,3600.0
R001923,B049,905.1,inf
R001923,B060,1814.7,10800.0
R001924,B049,2001.3,inf
R001924,B060,1097.4,10800.0
R001925,B048,905.1,inf
R001925,B062,1814.7,inf
R001926,B048,2001.3,inf
R001926,B062,1097.4,inf
R001927,B048,905.1,inf
R001927,B061,1814.7,10800.0
R001928,B048,2001.3,inf
R001928,B061,1097.4,10800.0
R001930,B048,2001.3,inf
R001930,B060,1097.4,10800.0
R001931,B045,905.1,3600.0
R001931,B062,1814.7,inf
R001932,B045,2001.3,3600.0
R001932,B062,1097.4,inf
R001934,B045,2001.3,3600.0
R001934,B060,1097.4,10800.0
R001935,B044,905.1,3600.0
R001935,B062,1814.7,inf
R001936,B044,2001.3,3600.0
R001936,B062,1097.4,inf
R001937,B044,905.1,3600.0
R001937,B061,1814.7,10800.0
R001938,B044,2001.3,3600.0
R001938,B061,1097.4,10800.0
R001940,B044,2001.3,3600.0
R001940,B060,1097.4,10800.0
R001941,B044,935.1,3600.0
R001941,B060,1874.7,10800.0
R001941,B062,1874.7,inf
R001942,B044,2061.3,3600.0
R001942,B060,1157.4,10800.0
R001942,B062,1157.4,inf
R001943,B044,935.1,3600.0
R001943,B060,1874.7,10800.0
R001943,B061,1874.7,10800.0
R001944,B044,2061.3,3600.0
R001944,B060,1157.4,10800.0
R001944,B061,1157.4,10800.0
R001945,B044,965.1,3600.0
R001945,B049,965.1,inf
R001945,B060,1874.7,10800.0
R001946,B044,2061.3,3600.0
R001946,B049,2061.3,inf
R001946,B060,1127.4,10800.0
R001947,B044,965.1,3600.0
R001947,B048,965.1,inf
R001947,B060,1874.7,10800.0
R001948,B044,2061.3,3600.0
R001948,B048,2061.3,inf
R001948,B060,1127.4,10800.0
R001949,B044,965.1,3600.0
R001949,B045,965.1,3600.0
R001949,B060,1874.7,10800.0
R001950,B044,2061.3,3600.0
R001950,B045,2061.3,3600.0
R001950,B060,1127.4,10800.0
R001952,B049,1988.2,inf
R001952,B063,1074.5,3600.0
R001953,B048,905.1,inf
R001953,B065,1816.3,inf
R001954,B048,1988.2,inf
R001954,B065,1074.5,inf
R001955,B048,905.1,inf
R001955,B064,1816.3,3600.0
R001956,B048,1988.2,inf
R001956,B064,1074.5,3600.0
R001958,B048,1988.2,inf
R001958,B063,1074.5,3600.0
R001959,B045,905.1,3600.0
R001959,B065,1816.3,inf
R001960,B045,1988.2,3600.0
R001960,B065,1074.5,inf
R001961,B045,905.1,3600.0
R001961,B063,1816.3,3600.0
R001962,B045,1988.2,3600.0
R001962,B063,1074.5,3600.0
R001963,B044,905.1,3600.0
R001963,B065,1816.3,inf
R001964,B044,1988.2,3600.0
R001964,B065,1074.5,inf
R001965,B044,905.1,3600.0
R001965,B064,1816.3,3600.0
R001966,B044,1988.2,3600.0
R001966,B064,1074.5,3600.0
R001968,B044,1988.2,3600.0
R001968,B063,1074.5,3600.0
R001969,B044,935.1,3600.0
R001969,B063,1876.3,3600.0
R001969,B065,1876.3,inf
R001970,B044,2048.2,3600.0
R001970,B063,1134.5,3600.0
R001970,B065,1134.5,inf
R001971,B044,935.1,3600.0
R001971,B063,1876.3,3600.0
R001971,B064,1876.3,3600.0
R001972,B044,2048.2,3600.0
R001972,B063,1134.5,3600.0
R001972,B064,1134.5,3600.0
R001973,B044,965.1,3600.0
R001973,B049,965.1,inf
R001973,B063,1876.3,3600.0
R001974,B044,2048.2,3600.0
R001974,B049,2048.2,inf
R001974,B063,1104.5,3600.0
R001975,B044,965.1,3600.0
R001975,B048,965.1,inf
R001975,B063,1876.3,3600.0
R001976,B044,2048.2,3600.0
R001976,B048,2048.2,inf
R001976,B063,1104.5,3600.0
R001977,B044,965.1,3600.0
R001977,B045,965.1,3600.0
R001977,B063,1876.3,3600.0
R001978,B044,2048.2,3600.0
R001978,B045,2048.2,3600.0
R001978,B063,1104.5,3600.0
R001979,B049,905.1,inf
R001979,B066,1473.7,10800.0
R001980,B049,1425.7,inf
R001980,B066,864.0,10800.0
R001981,B048,905.1,inf
R001981,B068,1473.7,inf
R001982,B048,1425.7,inf
R001982,B068,864.0,inf
R001983,B048,905.1,inf
R001983,B067,1473.7,10800.0
R001984,B048,1425.7,inf
R001984,B067,864.0,10800.0
R001985,B048,905.1,inf
R001985,B066,1473.7,10800.0
R001986,B048,1425.7,inf
R001986,B066,864.0,10800.0
R001987,B045,905.1,3600.0
R001987,B068,1473.7,inf
R001988,B045,1425.7,3600.0
R001988,B068,864.0,inf
R001989,B045,905.1,3600.0
R001989,B066,1473.7,10800.0
R001990,B045,1425.7,3600.0
R001990,B066,864.0,10800.0
R001991,B044,905.1,3600.0
R001991,B068,1473.7,inf
R001992,B044,1425.7,3600.0
R001992,B068,864.0,inf
R001995,B044,905.1,3600.0
R001995,B066,1473.7,10800.0
R001996,B044,1425.7,3600.0
R001996,B066,864.0,10800.0
R002001,B044,965.1,3600.0
R002001,B049,965.1,inf
R002001,B066,1533.7,10800.0
R002002,B044,1485.7,3600.0
R002002,B049,1485.7,inf
R002002,B066,894.0,10800.0
R002003,B044,965.1,3600.0
R002003,B048,965.1,inf
R002003,B066,1533.7,10800.0
R002004,B044,1485.7,3600.0
R002004,B048,1485.7,inf
R002004,B066,894.0,10800.0
R002005,B044,965.1,3600.0
R002005,B045,965.1,3600.0
R002005,B066,1533.7,10800.0
R002007,B049,905.1,inf
R002007,B072,1776.4,3600.0
R002009,B048,905.1,inf
R002009,B074,1776.4,inf
R002010,B048,1927.4,inf
R002010,B074,1053.5,inf
R002011,B048,905.1,inf
R002011,B073,1776.4,3600.0
R002012,B048,1927.4,inf
R002012,B073,1053.5,3600.0
R002013,B048,905.1,inf
R002013,B072,1776.4,3600.0
R002014,B048,1927.4,inf
R002014,B072,1053.5,3600.0
R002015,B045,905.1,3600.0
R002015,B074,1776.4,inf
R002016,B045,1927.4,3600.0
R002016,B074,1053.5,inf
R002017,B045,905.1,3600.0
R002017,B072,1776.4,3600.0
R002019,B044,905.1,3600.0
R002019,B074,1776.4,inf
R002020,B044,1927.4,3600.0
R002020,B074,1053.5,inf
R002021,B044,905.1,3600.0
R002021,B073,1776.4,3600.0
R002022,B044,1927.4,3600.0
R002022,B073,1053.5,3600.0
R002023,B044,905.1,3600.0
R002023,B072,1776.4,3600.0
R002025,B044,935.1,3600.0
R002025,B072,1836.4,3600.0
R002025,B074,1836.4,inf
R002026,B044,1987.4,3600.0
R002026,B072,1113.5,3600.0
R002026,B074,1113.5,inf
R002027,B044,935.1,3600.0
R002027,B072,1836.4,3600.0
R002027,B073,1836.4,3600.0
R002028,B044,1987.4,3600.0
R002028,B072,1113.5,3600.0
R002028,B073,1113.5,3600.0
R002029,B044,965.1,3600.0
R002029,B049,965.1,inf
R002029,B072,1836.4,3600.0
R002030,B044,1987.4,3600.0
R002030,B049,1987.4,inf
R002030,B072,1083.5,3600.0
R002031,B044,965.1,3600.0
R002031,B048,965.1,inf
R002031,B072,1836.4,3600.0
R002032,B044,1987.4,3600.0
R002032,B048,1987.4,inf
R002032,B072,1083.5,3600.0
R002033,B044,965.1,3600.0
R002033,B045,965.1,3600.0
R002033,B072,1836.4,3600.0
R002034,B044,1987.4,3600.0
R002034,B045,1987.4,3600.0
R002034,B072,1083.5,3600.0
R002035,B049,905.1,inf
R002035,B075,1999.9,3600.0
R002036,B049,2339.2,inf
R002036,B075,1242.0,3600.0
R002037,B048,905.1,inf
R002037,B077,1999.9,inf
R002038,B048,2339.2,inf
R002038,B077,1242.0,inf
R002039,B048,905.1,inf
R002039,B076,1999.9,3600.0
R002040,B048,2339.2,inf
R002040,B076,1242.0,3600.0
R002041,B048,905.1,inf
R002041,B075,1999.9,3600.0
R002043,B045,905.1,3600.0
R002043,B077,1999.9,inf
R002044,B045,905.1,3600.0
R002044,B075,1999.9,3600.0
R002045,B044,905.1,3600.0
R002045,B077,1999.9,inf
R002046,B044,2339.2,3600.0
R002046,B077,1242.0,inf
R002047,B044,905.1,3600.0
R002047,B076,1999.9,3600.0
R002048,B044,2339.2,3600.0
R002048,B076,1242.0,3600.0
R002049,B044,905.1,3600.0
R002049,B075,1999.9,3600.0
R002051,B044,935.1,3600.0
R002051,B075,2059.9,3600.0
R002051,B077,2059.9,inf
R002052,B044,2399.2,3600.0
R002052,B075,1302.0,3600.0
R002052,B077,1302.0,inf
R002053,B044,2399.2,3600.0
R002053,B075,1302.0,3600.0
R002053,B076,1302.0,3600.0
R002054,B044,965.1,3600.0
R002054,B049,965.1,inf
R002054,B075,2059.9,3600.0
R002055,B044,2399.2,3600.0
R002055,B049,2399.2,inf
R002055,B075,1272.0,3600.0
R002056,B044,965.1,3600.0
R002056,B048,965.1,inf
R002056,B075,2059.9,3600.0
R002057,B044,2399.2,3600.0
R002057,B048,2399.2,inf
R002057,B075,1272.0,3600.0
R002058,B044,965.1,3600.0
R002058,B045,965.1,3600.0
R002058,B075,2059.9,3600.0
R002060,B049,1994.0,inf
R002060,B078,1228.5,7200.0
R002064,B048,1994.0,inf
R002064,B079,1228.5,10800.0
R002067,B045,905.1,3600.0
R002067,B080,1659.8,inf
R002069,B045,905.1,3600.0
R002069,B078,1659.8,7200.0
R002071,B044,905.1,3600.0
R002071,B080,1659.8,inf
R002073,B044,905.1,3600.0
R002073,B079,1659.8,10800.0
R002075,B044,905.1,3600.0
R002075,B078,1659.8,7200.0
R002088,B054,1111.3,inf
R002088,B060,2001.9,10800.0
R002089,B054,1980.0,inf
R002089,B060,1097.4,10800.0
R002093,B053,1980.0,inf
R002093,B061,1097.4,10800.0
R002095,B053,1980.0,inf
R002095,B060,1097.4,10800.0
R002117,B054,2033.9,inf
R002117,B063,1074.5,3600.0
R002136,B054,1111.3,inf
R002136,B066,1648.2,10800.0
R002137,B054,1391.7,inf
R002137,B066,864.0,10800.0
R002139,B053,1391.7,inf
R002139,B068,864.0,inf
R002140,B053,1111.3,inf
R002140,B067,1648.2,10800.0
R002141,B053,1391.7,inf
R002141,B067,864.0,10800.0
R002142,B053,1111.3,inf
R002142,B066,1648.2,10800.0
R002143,B053,1391.7,inf
R002143,B066,864.0,10800.0
R002144,B051,1111.3,3600.0
R002144,B068,1648.2,inf
R002145,B051,1391.7,3600.0
R002145,B068,864.0,inf
R002146,B051,1111.3,3600.0
R002146,B066,1648.2,10800.0
R002147,B051,1391.7,3600.0
R002147,B066,864.0,10800.0
R002149,B050,1391.7,3600.0
R002149,B068,864.0,inf
R002150,B050,1111.3,3600.0
R002150,B067,1648.2,10800.0
R002151,B050,1391.7,3600.0
R002151,B067,864.0,10800.0
R002152,B050,1111.3,3600.0
R002152,B066,1648.2,10800.0
R002153,B050,1391.7,3600.0
R002153,B066,864.0,10800.0
R002155,B050,1451.7,3600.0
R002155,B066,924.0,10800.0
R002155,B068,924.0,inf
R002157,B050,1451.7,3600.0
R002157,B066,924.0,10800.0
R002157,B067,924.0,10800.0
R002158,B050,1171.3,3600.0
R002158,B054,1171.3,inf
R002158,B066,1708.2,10800.0
R002159,B050,1451.7,3600.0
R002159,B054,1451.7,inf
R002159,B066,894.0,10800.0
R002160,B050,1171.3,3600.0
R002160,B053,1171.3,inf
R002160,B066,1708.2,10800.0
R002161,B050,1451.7,3600.0
R002161,B053,1451.7,inf
R002161,B066,894.0,10800.0
R002162,B050,1171.3,3600.0
R002162,B051,1171.3,3600.0
R002162,B066,1708.2,10800.0
R002165,B054,1964.3,inf
R002165,B072,1053.5,3600.0
R002171,B051,1111.3,3600.0
R002171,B074,2021.8,inf
R002174,B050,1111.3,3600.0
R002174,B074,2021.8,inf
R002189,B054,1665.5,inf
R002189,B078,1228.5,7200.0
R002192,B053,1111.3,inf
R002192,B079,1539.8,10800.0
R002193,B053,1665.5,inf
R002193,B079,1228.5,10800.0
R002198,B051,1111.3,3600.0
R002198,B078,1539.8,7200.0
R002200,B050,1111.3,3600.0
R002200,B080,1539.8,inf
R002204,B050,1111.3,3600.0
R002204,B078,1539.8,7200.0
R002216,B059,1338.3,inf
R002216,B060,2039.2,10800.0
R002217,B059,1795.5,inf
R002217,B060,1097.4,10800.0
R002221,B059,1338.3,inf
R002221,B066,2091.7,10800.0
R002222,B059,1613.4,inf
R002222,B066,864.0,10800.0
R002223,B058,1338.3,inf
R002223,B068,2091.7,inf
R002224,B058,1613.4,inf
R002224,B068,864.0,inf
R002225,B058,1338.3,inf
R002225,B067,2091.7,10800.0
R002226,B058,1613.4,inf
R002226,B067,864.0,10800.0
R002227,B058,1338.3,inf
R002227,B066,2091.7,10800.0
R002228,B058,1613.4,inf
R002228,B066,864.0,10800.0
R002229,B056,1338.3,7200.0
R002229,B068,2091.7,inf
R002230,B056,1613.4,7200.0
R002230,B068,864.0,inf
R002231,B056,1338.3,7200.0
R002231,B066,2091.7,10800.0
R002232,B056,1613.4,7200.0
R002232,B066,864.0,10800.0
R002233,B055,1338.3,7200.0
R002233,B068,2091.7,inf
R002234,B055,1613.4,7200.0
R002234,B068,864.0,inf
R002235,B055,1338.3,7200.0
R002235,B067,2091.7,10800.0
R002236,B055,1613.4,7200.0
R002236,B067,864.0,10800.0
R002237,B055,1338.3,7200.0
R002237,B066,2091.7,10800.0
R002238,B055,1613.4,7200.0
R002238,B066,864.0,10800.0
R002239,B055,1368.3,7200.0
R002239,B066,2151.7,10800.0
R002239,B068,2151.7,inf
R002240,B055,1673.4,7200.0
R002240,B066,924.0,10800.0
R002240,B068,924.0,inf
R002241,B055,1368.3,7200.0
R002241,B066,2151.7,10800.0
R002241,B067,2151.7,10800.0
R002242,B055,1673.4,7200.0
R002242,B066,924.0,10800.0
R002242,B067,924.0,10800.0
R002243,B055,1398.3,7200.0
R002243,B059,1398.3,inf
R002243,B066,2151.7,10800.0
R002244,B055,1673.4,7200.0
R002244,B059,1673.4,inf
R002244,B066,894.0,10800.0
R002245,B055,1398.3,7200.0
R002245,B058,1398.3,inf
R002245,B066,2151.7,10800.0
R002246,B055,1673.4,7200.0
R002246,B058,1673.4,inf
R002246,B066,894.0,10800.0
R002247,B055,1398.3,7200.0
R002247,B056,1398.3,7200.0
R002247,B066,2151.7,10800.0
R002248,B055,1673.4,7200.0
R002248,B056,1673.4,7200.0
R002248,B066,894.0,10800.0
R002250,B059,1991.2,inf
R002250,B078,1228.5,7200.0
R002252,B058,1991.2,inf
R002252,B078,1228.5,7200.0
R002253,B055,1338.3,7200.0
R002253,B080,2087.4,inf
R002263,B062,1780.8,inf
R002263,B064,1074.5,3600.0
R002265,B062,1780.8,inf
R002265,B063,1074.5,3600.0
R002266,B061,1097.4,10800.0
R002266,B065,1795.6,inf
R002267,B061,1780.8,10800.0
R002267,B065,1074.5,inf
R002270,B060,1097.4,10800.0
R002270,B065,1795.6,inf
R002271,B060,1780.8,10800.0
R002271,B065,1074.5,inf
R002273,B060,1780.8,10800.0
R002273,B064,1074.5,3600.0
R002275,B060,1780.8,10800.0
R002275,B063,1074.5,3600.0
R002287,B062,1473.3,inf
R002287,B067,864.0,10800.0
R002289,B062,1473.3,inf
R002289,B066,864.0,10800.0
R002290,B061,1097.4,10800.0
R002290,B068,1707.9,inf
R002294,B060,1097.4,10800.0
R002294,B068,1707.9,inf
R002305,B060,1533.3,10800.0
R002305,B062,1533.3,inf
R002305,B066,894.0,10800.0
R002311,B062,1811.9,inf
R002311,B070,1305.1,3600.0
R002313,B062,1811.9,inf
R002313,B069,1305.1,3600.0
R002314,B061,1097.4,10800.0
R002314,B071,1600.8,inf
R002315,B061,1811.9,10800.0
R002315,B071,1305.1,inf
R002317,B061,1811.9,10800.0
R002317,B069,1305.1,3600.0
R002318,B060,1097.4,10800.0
R002318,B071,1600.8,inf
R002319,B060,1811.9,10800.0
R002319,B071,1305.1,inf
R002321,B060,1811.9,10800.0
R002321,B070,1305.1,3600.0
R002335,B062,1565.6,inf
R002335,B073,1053.5,3600.0
R002337,B062,1565.6,inf
R002337,B072,1053.5,3600.0
R002338,B061,1097.4,10800.0
R002338,B074,1601.3,inf
R002339,B061,1565.6,10800.0
R002339,B074,1053.5,inf
R002342,B060,1097.4,10800.0
R002342,B074,1601.3,inf
R002343,B060,1565.6,10800.0
R002343,B074,1053.5,inf
R002345,B060,1565.6,10800.0
R002345,B073,1053.5,3600.0
R002361,B060,1097.4,10800.0
R002361,B077,1993.4,inf
R002362,B060,2146.1,10800.0
R002362,B077,1242.0,inf
R002364,B060,2146.1,10800.0
R002364,B076,1242.0,3600.0
R002374,B062,2114.8,inf
R002374,B078,1228.5,7200.0
R002376,B060,1097.4,10800.0
R002376,B080,1967.3,inf
R002386,B065,1641.9,inf
R002386,B067,864.0,10800.0
R002388,B065,1641.9,inf
R002388,B066,864.0,10800.0
R002389,B064,1074.5,3600.0
R002389,B068,1861.7,inf
R002390,B064,1641.9,3600.0
R002390,B068,864.0,inf
R002391,B064,1074.5,3600.0
R002391,B066,1861.7,10800.0
R002392,B064,1641.9,3600.0
R002392,B066,864.0,10800.0
R002397,B063,1074.5,3600.0
R002397,B066,1861.7,10800.0
R002410,B065,1928.8,inf
R002410,B070,1305.1,3600.0
R002413,B064,1074.5,3600.0
R002413,B071,1702.9,inf
R002431,B065,1074.5,inf
R002431,B074,1481.5,inf
R002432,B065,1460.6,inf
R002432,B074,1053.5,inf
R002433,B065,1074.5,inf
R002433,B073,1481.5,3600.0
R002434,B065,1460.6,inf
R002434,B073,1053.5,3600.0
R002435,B065,1074.5,inf
R002435,B072,1481.5,3600.0
R002436,B065,1460.6,inf
R002436,B072,1053.5,3600.0
R002437,B064,1074.5,3600.0
R002437,B074,1481.5,inf
R002438,B064,1460.6,3600.0
R002438,B074,1053.5,inf
R002439,B064,1074.5,3600.0
R002439,B072,1481.5,3600.0
R002440,B064,1460.6,3600.0
R002440,B072,1053.5,3600.0
R002441,B063,1074.5,3600.0
R002441,B074,1481.5,inf
R002442,B063,1460.6,3600.0
R002442,B074,1053.5,inf
R002443,B063,1074.5,3600.0
R002443,B073,1481.5,3600.0
R002444,B063,1460.6,3600.0
R002444,B073,1053.5,3600.0
R002445,B063,1074.5,3600.0
R002445,B072,1481.5,3600.0
R002446,B063,1460.6,3600.0
R002446,B072,1053.5,3600.0
R002448,B063,1520.6,3600.0
R002448,B072,1113.5,3600.0
R002448,B074,1113.5,inf
R002451,B063,1134.5,3600.0
R002451,B065,1134.5,inf
R002451,B072,1541.5,3600.0
R002452,B063,1520.6,3600.0
R002452,B065,1520.6,inf
R002452,B072,1083.5,3600.0
R002453,B063,1134.5,3600.0
R002453,B064,1134.5,3600.0
R002453,B072,1541.5,3600.0
R002454,B063,1520.6,3600.0
R002454,B064,1520.6,3600.0
R002454,B072,1083.5,3600.0
R002455,B065,1074.5,inf
R002455,B077,1537.6,inf
R002456,B065,1705.1,inf
R002456,B077,1242.0,inf
R002457,B065,1074.5,inf
R002457,B076,1537.6,3600.0
R002458,B065,1705.1,inf
R002458,B076,1242.0,3600.0
R002459,B065,1074.5,inf
R002459,B075,1537.6,3600.0
R002460,B065,1705.1,inf
R002460,B075,1242.0,3600.0
R002461,B064,1074.5,3600.0
R002461,B077,1537.6,inf
R002463,B064,1074.5,3600.0
R002463,B075,1537.6,3600.0
R002464,B064,1705.1,3600.0
R002464,B075,1242.0,3600.0
R002465,B063,1074.5,3600.0
R002465,B077,1537.6,inf
R002466,B063,1705.1,3600.0
R002466,B077,1242.0,inf
R002467,B063,1074.5,3600.0
R002467,B076,1537.6,3600.0
R002468,B063,1705.1,3600.0
R002468,B076,1242.0,3600.0
R002469,B063,1074.5,3600.0
R002469,B075,1537.6,3600.0
R002470,B063,1705.1,3600.0
R002470,B075,1242.0,3600.0
R002471,B063,1104.5,3600.0
R002471,B075,1597.6,3600.0
R002471,B077,1597.6,inf
R002472,B063,1765.1,3600.0
R002472,B075,1302.0,3600.0
R002472,B077,1302.0,inf
R002473,B063,1104.5,3600.0
R002473,B075,1597.6,3600.0
R002473,B076,1597.6,3600.0
R002474,B063,1765.1,3600.0
R002474,B075,1302.0,3600.0
R002474,B076,1302.0,3600.0
R002475,B063,1134.5,3600.0
R002475,B065,1134.5,inf
R002475,B075,1597.6,3600.0
R002479,B068,864.0,inf
R002479,B071,1744.4,inf
R002480,B068,2190.1,inf
R002480,B071,1305.1,inf
R002481,B068,864.0,inf
R002481,B070,1744.4,3600.0
R002482,B068,2190.1,inf
R002482,B070,1305.1,3600.0
R002484,B068,2190.1,inf
R002484,B069,1305.1,3600.0
R002485,B067,864.0,10800.0
R002485,B071,1744.4,inf
R002487,B067,2190.1,10800.0
R002487,B069,1305.1,3600.0
R002488,B066,864.0,10800.0
R002488,B071,1744.4,inf
R002489,B066,2190.1,10800.0
R002489,B071,1305.1,inf
R002490,B066,864.0,10800.0
R002490,B070,1744.4,3600.0
R002491,B066,2190.1,10800.0
R002491,B070,1305.1,3600.0
R002493,B066,2190.1,10800.0
R002493,B069,1305.1,3600.0
R002494,B066,894.0,10800.0
R002494,B069,1804.4,3600.0
R002494,B071,1804.4,inf
R002496,B066,894.0,10800.0
R002496,B069,1804.4,3600.0
R002496,B070,1804.4,3600.0
R002498,B066,924.0,10800.0
R002498,B068,924.0,inf
R002498,B069,1804.4,3600.0
R002499,B066,2250.1,10800.0
R002499,B068,2250.1,inf
R002499,B069,1335.1,3600.0
R002500,B066,924.0,10800.0
R002500,B067,924.0,10800.0
R002500,B069,1804.4,3600.0
R002503,B068,864.0,inf
R002503,B073,1545.4,3600.0
R002504,B068,1744.3,inf
R002504,B073,1053.5,3600.0
R002506,B068,1744.3,inf
R002506,B072,1053.5,3600.0
R002507,B067,864.0,10800.0
R002507,B074,1545.4,inf
